Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
50,-53.9995,1569,1350,0.274658,0.362396,0.343323,0.00762939,0.0190735,32,0.0190735,0.0343323
51,-55,1310,1501,0.370026,0.392914,0.377655,0.0114441,0.0152588,33,0.0190735,0.0457764
52,-55.9996,1533,1464,0.270844,0.38147,0.370026,0.0114441,0.0114441,33,0.0152588,0.0343323
53,-56.9998,1472,1321,0.297546,0.38147,0.370026,0.00762939,0.0114441,33,0.0152588,0.0343323
54,-57.9998,1379,1277,0.278473,0.44632,0.431061,0.0114441,0.0152588,33,0.0152588,0.0495911
55,-59,1401,1474,0.347137,0.366211,0.354767,0.0114441,0.0114441,32,0.0152588,0.0343323
56,-59.9998,1489,1455,0.30899,0.362396,0.350952,0.0114441,0.0114441,32,0.0152588,0.0343323
57,-60.9996,1551,1017,0.289917,0.354767,0.343323,0.00762939,0.0114441,32,0.0152588,0.0343323
58,-61.9995,1542,1332,0.282288,0.366211,0.358582,0.0114441,0.00762939,34,0.0114441,0.038147
59,-62.9998,1569,1474,0.274658,0.362396,0.350952,0.0114441,0.0114441,35,0.0152588,0.038147
60,-63.9998,1638,1476,0.25177,0.358582,0.343323,0.00762939,0.0152588,35,0.0152588,0.038147
61,-64.9994,1202,1279,0.396729,0.434875,0.411987,0.0152588,0.0228882,35,0.0228882,0.0534058
62,-65.9999,1560,1283,0.282288,0.358582,0.350952,0.0152588,0.00762939,35,0.00762939,0.038147
63,-66.9992,1351,1463,0.358582,0.38147,0.366211,0.00762939,0.0152588,35,0.0228882,0.038147
64,-67.9994,1170,1455,0.38147,0.473022,0.427246,0.0228882,0.0457764,36,0.0305176,0.0457764
65,-68.9993,1213,1504,0.366211,0.457764,0.411987,0.0152588,0.0457764,36,0.0152588,0.0457764
66,-70,1379,993,0.343323,0.38147,0.37384,0.0152588,0.00762939,35,0.0152588,0.038147
67,-70.9993,1110,1358,0.37384,0.526428,0.511169,0.0228882,0.0152588,35,0.0152588,0.0686646
68,-71.9998,1618,1471,0.259399,0.358582,0.350952,0.00762939,0.00762939,36,0.0152588,0.038147
69,-72.9999,1542,1520,0.282288,0.366211,0.350952,0.00762939,0.0152588,38,0.0228882,0.038147
70,-73.9995,1524,1056,0.289917,0.366211,0.350952,0.00762939,0.0152588,38,0.0152588,0.0457764
71,-74.9994,1224,1427,0.328064,0.488281,0.473022,0.0152588,0.0152588,38,0.0152588,0.038147
72,-75.9998,1337,1472,0.297546,0.450134,0.434875,0.00762939,0.0152588,38,0.0152588,0.0534058
73,-76.9998,1542,1442,0.289917,0.358582,0.343323,0.00762939,0.0152588,37,0.0152588,0.038147
74,-77.9995,1260,989,0.358582,0.434875,0.419617,0.0152588,0.0152588,37,0.0228882,0.0534058
75,-78.9995,1424,1498,0.312805,0.389099,0.37384,0.00762939,0.0152588,36,0.0152588,0.0457764
76,-79.9996,1579,1401,0.259399,0.37384,0.358582,0.00762939,0.0152588,37,0.0152588,0.038147
77,-80.9997,1472,1449,0.305176,0.37384,0.358582,0.00762939,0.0152588,37,0.0228882,0.038147
78,-81.9997,1489,1192,0.289917,0.38147,0.366211,0.00762939,0.0152588,37,0.0152588,0.0457764
79,-82.9996,1365,1376,0.350952,0.38147,0.366211,0.00762939,0.0152588,38,0.0152588,0.0457764
80,-83.9998,1379,1440,0.350952,0.37384,0.358582,0.0152588,0.0152588,38,0.0228882,0.038147
81,-84.9998,1560,1314,0.282288,0.358582,0.350952,0.0152588,0.00762939,38,0.0152588,0.038147
82,-85.9999,1409,1139,0.320435,0.389099,0.37384,0.00762939,0.0152588,37,0.0152588,0.0457764
83,-86.9997,1524,1407,0.289917,0.366211,0.358582,0.0152588,0.00762939,35,0.0152588,0.0305176
84,-87.9997,1365,1395,0.289917,0.442505,0.427246,0.0152588,0.0152588,34,0.0152588,0.0457764
85,-89,1351,1198,0.289917,0.450134,0.434875,0.00762939,0.0152588,34,0.0152588,0.0457764
86,-89.9992,1213,1267,0.305176,0.518799,0.50354,0.0152588,0.0152588,33,0.0152588,0.0534058
87,-90.9999,1542,1442,0.282288,0.366211,0.350952,0.00762939,0.0152588,32,0.0152588,0.038147
88,-91.9995,1213,1423,0.358582,0.465393,0.411987,0.0152588,0.0534058,31,0.0305176,0.038147
89,-92.9999,1598,1485,0.274658,0.350952,0.343323,0.0152588,0.00762939,32,0.0152588,0.0305176
90,-93.9999,1638,1253,0.267029,0.343323,0.335693,0.0152588,0.00762939,31,0.0152588,0.0305176
91,-94.9995,1524,1536,0.289917,0.366211,0.350952,0.0152588,0.0152588,30,0.0152588,0.0305176
92,-95.9995,1456,1472,0.305176,0.38147,0.366211,0.0152588,0.0152588,30,0.0152588,0.038147
93,-96.9997,1524,1471,0.282288,0.37384,0.358582,0.00762939,0.0152588,31,0.0152588,0.038147
94,-98,1506,1118,0.305176,0.358582,0.343323,0.00762939,0.0152588,31,0.0152588,0.0305176
95,-98.9995,1560,1488,0.282288,0.358582,0.343323,0.0152588,0.0152588,32,0.0228882,0.0305176
96,-99.9999,1337,1495,0.297546,0.450134,0.434875,0.00762939,0.0152588,32,0.00762939,0.0457764
97,-101,1379,1376,0.282288,0.442505,0.427246,0.00762939,0.0152588,34,0.0152588,0.0457764
98,-102,1440,1204,0.328064,0.366211,0.350952,0.00762939,0.0152588,32,0.0228882,0.0305176
99,-102.999,1285,1517,0.404358,0.37384,0.358582,0.0152588,0.0152588,34,0.0228882,0.038147
100,-103.999,1260,1519,0.312805,0.480652,0.465393,0.00762939,0.0152588,35,0.0152588,0.0534058
