Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
48,-52.0001,919,872,0.427246,0.659943,0.640869,0.0152588,0.0190735,30,0.0152588,0.0343323,3,98
49,-53.0009,865,818,0.492096,0.663757,0.644684,0.0152588,0.0190735,30,0.0190735,0.0305176,3,98
50,-54.0006,862,837,0.434875,0.724792,0.705719,0.0152588,0.0190735,32,0.0152588,0.0343323,3,98
51,-55.0003,900,853,0.411987,0.69809,0.679016,0.0152588,0.0190735,33,0.0152588,0.038147,3,98
52,-56.0001,900,850,0.419617,0.69046,0.667572,0.0152588,0.0228882,33,0.0152588,0.0343323,3,98
53,-57.0009,885,823,0.453949,0.675201,0.656128,0.0152588,0.0190735,33,0.0152588,0.038147,3,98
54,-58.0008,916,814,0.404358,0.686646,0.667572,0.0152588,0.0190735,33,0.0152588,0.038147,3,98
55,-59.0008,897,857,0.427246,0.686646,0.667572,0.0114441,0.0190735,32,0.0152588,0.0305176,3,98
56,-60.0003,919,873,0.392914,0.694275,0.671387,0.0114441,0.0228882,32,0.0152588,0.0343323,3,98
57,-61.0004,879,821,0.434875,0.701904,0.679016,0.0152588,0.0228882,32,0.0152588,0.038147,3,98
58,-62.0011,870,844,0.473022,0.675201,0.652313,0.0190735,0.0228882,34,0.0190735,0.038147,3,98
59,-63.0001,794,851,0.576019,0.682831,0.659943,0.0152588,0.0228882,35,0.0190735,0.038147,3,98
60,-64.0006,856,870,0.450134,0.717163,0.694275,0.0228882,0.0228882,35,0.0228882,0.038147,3,98
61,-65.0006,910,720,0.419617,0.679016,0.656128,0.00762939,0.0228882,35,0.0152588,0.038147,3,98
62,-66.0007,708,864,0.724792,0.686646,0.656128,0.0152588,0.0305176,35,0.0152588,0.038147,3,98
63,-67.0001,824,850,0.434875,0.778198,0.75531,0.0152588,0.0228882,35,0.0228882,0.038147,3,98
64,-68.0001,845,805,0.473022,0.709534,0.686646,0.0152588,0.0228882,36,0.0228882,0.0457764,3,98
65,-69.0007,891,844,0.434875,0.686646,0.663757,0.0152588,0.0228882,36,0.0152588,0.038147,3,98
66,-70.0003,804,838,0.465393,0.778198,0.75531,0.0152588,0.0228882,35,0.0152588,0.0457764,3,98
67,-71.0006,868,864,0.427246,0.724792,0.709534,0.0152588,0.0152588,35,0.0152588,0.0457764,3,98
