Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
250,-254,316,318,1.14441,2.01416,1.98364,0.320435,0.0305176,34,0.0457764,0.396729,3,107
251,-255.001,242,283,2.54822,1.57166,1.54114,0.0457764,0.0305176,34,0.0457764,0.12207,3,107
252,-256.002,295,289,0.366211,3.02124,3.02124,0.0305176,0,35,0.0610352,0.274658,3,107
253,-257.003,256,290,1.70898,2.19727,2.16675,0.0305176,0.0305176,35,0.0305176,0.213623,3,107
254,-258,321,301,2.16675,0.946045,0.946045,0.0305176,0,34,0.0305176,0.0610352,3,107
255,-259.003,235,294,2.13623,2.10571,2.0752,0.0305176,0.0305176,35,0.0610352,0.152588,3,107
256,-260.002,230,285,2.83813,1.49536,1.46484,0.0610352,0.0305176,36,0.0305176,0.152588,3,107
257,-261.003,242,263,2.53296,1.58691,1.5564,0.0305176,0.0305176,36,0.0610352,0.0915527,3,107
258,-262.001,337,277,0.732422,2.22778,2.19727,0.0305176,0.0305176,37,0.274658,0.244141,3,107
259,-263.002,237,272,2.41089,1.80054,1.77002,0.0305176,0.0305176,37,0.0305176,0.152588,3,107
260,-264.003,250,288,2.04468,1.95312,1.92261,0.0305176,0.0305176,36,0.0305176,0.183105,3,107
261,-265.002,330,279,1.25122,1.77002,1.70898,0.335693,0.0610352,37,0.0305176,0.274658,3,107
262,-266.003,254,313,1.86157,2.0752,2.04468,0.0305176,0.0305176,38,0.0305176,0.274658,3,107
263,-267.001,289,289,1.43433,2.01416,1.95312,0.0915527,0.0610352,36,0.0610352,0.244141,3,107
264,-268,312,287,1.12915,2.0752,1.92261,0.0305176,0.152588,36,0.0610352,0.244141,3,107
265,-269.001,240,291,2.62451,1.52588,1.52588,0.0305176,0,36,0.0610352,0.12207,3,107
266,-270.002,242,305,2.28882,1.83105,1.80054,0.0305176,0.0305176,36,0.0610352,0.183105,3,107
267,-271.001,352,276,0.213623,2.62451,2.59399,0,0.0305176,35,0.0305176,0.152588,3,107
268,-272.002,234,300,2.0752,2.19727,2.13623,0.0610352,0.0610352,35,0.0610352,0.213623,3,107
269,-273.001,266,275,1.15967,2.59399,2.53296,0.0305176,0.0610352,35,0.0305176,0.152588,3,107
270,-274.001,284,290,1.2207,2.28882,2.22778,0.0610352,0.0610352,35,0.0915527,0.427246,3,107
271,-275.001,306,274,1.34277,1.92261,1.86157,0.0305176,0.0610352,33,0.0610352,0.274658,3,107
272,-276.002,229,280,2.56348,1.80054,1.77002,0.0305176,0.0305176,34,0.0610352,0.183105,3,107
273,-277.002,230,277,1.92261,2.41089,2.34985,0.0610352,0.0610352,34,0.0610352,0.335693,3,107
274,-278.003,219,230,2.34985,2.19727,2.16675,0.0305176,0.0305176,35,0.0305176,0.152588,3,107
275,-279.004,239,250,1.70898,2.47192,2.44141,0.0305176,0.0305176,35,0.0610352,0.213623,3,107
276,-280.002,240,275,2.19727,1.95312,1.92261,0.0305176,0.0305176,34,0.0610352,0.152588,3,107
277,-281.001,461,279,0.305176,1.86157,1.83105,0.0305176,0.0305176,34,0.0305176,0.12207,3,107
278,-282.002,585,233,0.213623,1.49536,1.49536,0.0305176,0,35,0.0305176,0.12207,3,107
279,-283.002,239,286,2.68555,1.49536,1.46484,0.0305176,0.0305176,35,0.0305176,0.12207,3,108
280,-284.003,262,320,2.0752,1.7395,1.70898,0.0305176,0.0305176,35,0.0610352,0.152588,3,109
281,-285.003,306,308,1.19019,2.0752,2.04468,0.0305176,0.0305176,34,0.0610352,0.152588,3,109
282,-286.002,252,327,2.53296,1.43433,1.43433,0.0305176,0,34,0.0305176,0.213623,3,109
283,-287.003,280,237,0.274658,3.2959,3.2959,0.0305176,0,33,0.0305176,0.12207,3,109
284,-288.002,303,313,1.34277,1.95312,1.92261,0.0305176,0.0305176,33,0.0305176,0.0915527,3,109
285,-289.002,256,301,2.13623,1.77002,1.70898,0.0305176,0.0610352,33,0.0610352,0.12207,3,109
286,-290.001,242,291,2.28882,1.83105,1.80054,0.0305176,0.0305176,32,0.0305176,0.152588,3,109
287,-291.002,239,300,2.38037,1.80054,1.77002,0.0610352,0.0305176,31,0.0610352,0.244141,3,109
288,-292,309,296,1.86157,1.37329,1.37329,0.0305176,0,32,0,0.0610352,3,109
289,-293.003,254,293,2.16675,1.77002,1.7395,0,0.0305176,32,0.0610352,0.0915527,3,109
290,-294,324,298,1.64795,1.43433,1.40381,0.0305176,0.0305176,31,0.0610352,0.0915527,3,109
291,-295.002,242,306,2.34985,1.77002,1.77002,0.0305176,0,31,0.0610352,0.12207,3,109
292,-296.001,318,301,1.37329,1.77002,1.7395,0.0305176,0.0305176,30,0.0305176,0.152588,3,110
293,-297.003,254,277,1.89209,2.04468,2.04468,0.0305176,0,31,0.0305176,0.152588,3,110
294,-298.002,252,318,2.80762,1.15967,1.12915,0.0305176,0.0305176,31,0.0305176,0.12207,3,110
295,-299.002,266,299,2.44141,1.31226,1.28174,0.0305176,0.0305176,30,0.0305176,0.12207,3,110
296,-300.001,270,295,1.67847,2.01416,1.98364,0.0305176,0.0305176,30,0.0305176,0.152588,3,110
297,-301.001,318,330,2.22778,0.915527,0.88501,0,0.0305176,30,0.0305176,0.0305176,3,110
298,-302.003,240,306,2.44141,1.70898,1.70898,0.0305176,0,32,0.0305176,0.12207,3,110
299,-303.003,260,315,2.13623,1.70898,1.67847,0,0.0305176,33,0.0305176,0.12207,3,110
300,-304.001,337,316,1.58691,1.37329,1.34277,0.0305176,0.0305176,33,0.0305176,0.0915527,3,109
