Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
52,-55.9997,1139,1028,0.461578,0.415802,0.301361,0.0152588,0.114441,33,0.175476,0.0228882
53,-56.9997,1224,1176,0.408173,0.408173,0.289917,0.0114441,0.118256,33,0.171661,0.0190735
54,-57.9996,1310,1167,0.392914,0.370026,0.25177,0.0114441,0.118256,33,0.175476,0.0228882
55,-58.9998,1074,1019,0.44632,0.484467,0.354767,0.0152588,0.1297,32,0.179291,0.0190735
56,-59.9998,1129,1113,0.427246,0.457764,0.320435,0.0152588,0.137329,32,0.179291,0.0228882
57,-60.9999,1236,1124,0.408173,0.400543,0.282288,0.0152588,0.118256,32,0.175476,0.0190735
58,-61.9994,1323,1104,0.392914,0.362396,0.244141,0.00762939,0.118256,34,0.171661,0.0190735
59,-63,1159,1178,0.453949,0.408173,0.289917,0.0114441,0.118256,35,0.175476,0.0190735
60,-63.9994,1024,1136,0.450134,0.526428,0.358582,0.0152588,0.167847,35,0.183105,0.0152588
61,-64.9992,1180,1154,0.434875,0.411987,0.297546,0.0152588,0.114441,35,0.175476,0.0228882
62,-65.9998,1159,1160,0.450134,0.411987,0.289917,0.0152588,0.12207,35,0.175476,0.0228882
63,-66.9996,1323,946,0.396729,0.358582,0.244141,0.0152588,0.114441,35,0.175476,0.0152588
64,-67.9998,1048,1189,0.511169,0.442505,0.289917,0.0228882,0.152588,36,0.175476,0.0228882
65,-68.9999,1110,1144,0.495911,0.404358,0.282288,0.0152588,0.12207,36,0.175476,0.0228882
66,-69.9996,1129,1127,0.457764,0.427246,0.312805,0.0152588,0.114441,35,0.175476,0.0228882
67,-70.9999,1202,1047,0.427246,0.404358,0.289917,0.00762939,0.114441,35,0.175476,0.0228882
68,-71.9994,1074,1142,0.442505,0.488281,0.358582,0.0228882,0.1297,36,0.183105,0.0228882
69,-72.9999,1159,1175,0.450134,0.411987,0.297546,0.0152588,0.114441,38,0.183105,0.0228882
70,-73.9996,1065,877,0.442505,0.495911,0.358582,0.0152588,0.137329,38,0.183105,0.0228882
71,-74.9994,1092,1137,0.427246,0.488281,0.358582,0.0152588,0.1297,38,0.175476,0.0228882
72,-75.9998,1110,1143,0.50354,0.396729,0.282288,0.0152588,0.114441,38,0.183105,0.0228882
73,-76.9997,1202,1127,0.434875,0.396729,0.282288,0.0152588,0.114441,37,0.183105,0.0228882
74,-77.9999,1248,1130,0.427246,0.37384,0.259399,0.0152588,0.114441,37,0.175476,0.0228882
75,-78.9993,1180,1185,0.442505,0.404358,0.289917,0.0152588,0.114441,36,0.175476,0.0228882
76,-79.9992,1202,1007,0.450134,0.38147,0.267029,0.0228882,0.114441,37,0.175476,0.0228882
77,-80.9996,1083,1138,0.450134,0.473022,0.320435,0.0152588,0.152588,37,0.183105,0.0228882
78,-81.9994,1180,1069,0.473022,0.37384,0.25177,0.0152588,0.12207,37,0.183105,0.0228882
79,-82.9997,1202,1077,0.450134,0.38147,0.267029,0.00762939,0.114441,38,0.175476,0.0228882
80,-83.9991,910,1129,0.564575,0.534058,0.366211,0.0228882,0.167847,38,0.190735,0.0228882
81,-84.9992,1180,1146,0.457764,0.389099,0.244141,0.0152588,0.144958,38,0.183105,0.0228882
82,-85.9993,1224,1068,0.450134,0.366211,0.25177,0.0152588,0.114441,37,0.183105,0.0228882
83,-86.9996,1310,1147,0.396729,0.366211,0.25177,0.0152588,0.114441,35,0.167847,0.0228882
84,-87.9991,1101,1049,0.480652,0.427246,0.282288,0.0228882,0.144958,34,0.175476,0.0152588
85,-88.9997,1129,1124,0.427246,0.457764,0.312805,0.0152588,0.144958,34,0.198364,0.0228882
86,-89.9996,1139,1111,0.457764,0.419617,0.297546,0.0152588,0.12207,33,0.175476,0.0228882
87,-90.9991,1110,1152,0.434875,0.465393,0.328064,0.0152588,0.137329,32,0.175476,0.0228882
88,-91.9992,1159,947,0.480652,0.38147,0.259399,0.0152588,0.12207,31,0.175476,0.0228882
89,-92.9999,1191,1166,0.434875,0.404358,0.289917,0.0152588,0.114441,32,0.167847,0.0228882
90,-93.9994,1285,1192,0.411987,0.366211,0.244141,0.0152588,0.12207,31,0.175476,0.0152588
91,-94.9993,1310,1006,0.396729,0.366211,0.244141,0.00762939,0.12207,30,0.175476,0.0228882
92,-95.9997,1180,1188,0.427246,0.419617,0.305176,0.0152588,0.114441,30,0.167847,0.0228882
93,-96.9999,1139,1195,0.404358,0.473022,0.328064,0.00762939,0.144958,31,0.175476,0.0228882
94,-98,1297,1058,0.404358,0.366211,0.244141,0.00762939,0.12207,31,0.175476,0.0152588
95,-98.9998,1272,1122,0.419617,0.366211,0.25177,0.00762939,0.114441,32,0.175476,0.0228882
96,-99.9995,1248,1174,0.427246,0.37384,0.259399,0.0152588,0.114441,32,0.175476,0.0228882
97,-100.999,1092,1076,0.427246,0.488281,0.350952,0.0152588,0.137329,34,0.183105,0.0152588
98,-101.999,1008,1118,0.465393,0.526428,0.350952,0.0152588,0.175476,32,0.183105,0.0152588
99,-103,1139,1176,0.457764,0.419617,0.297546,0.0228882,0.12207,34,0.175476,0.0152588
100,-103.999,1170,951,0.450134,0.404358,0.282288,0.0152588,0.12207,35,0.183105,0.0152588
101,-104.999,1272,1125,0.419617,0.366211,0.244141,0.00762939,0.12207,35,0.183105,0.0152588
102,-106,1365,1125,0.37384,0.358582,0.244141,0.0152588,0.114441,33,0.167847,0.0228882
103,-106.999,1224,1053,0.442505,0.37384,0.25177,0.0152588,0.12207,33,0.175476,0.0228882
104,-108,1191,1179,0.434875,0.404358,0.282288,0.0152588,0.12207,33,0.183105,0.0152588
105,-108.999,1260,1156,0.411987,0.38147,0.259399,0.0152588,0.12207,33,0.175476,0.0305176
106,-109.999,1236,1202,0.434875,0.37384,0.25177,0.0152588,0.12207,33,0.190735,0.0228882
107,-111,1110,1015,0.411987,0.488281,0.320435,0.00762939,0.167847,34,0.183105,0.0228882
108,-111.999,1074,1103,0.465393,0.465393,0.320435,0.0152588,0.144958,35,0.190735,0.0228882
109,-113,784,1094,0.671387,0.602722,0.396729,0.0228882,0.205994,34,0.259399,0.038147
110,-113.999,1202,1183,0.434875,0.396729,0.274658,0.0152588,0.12207,36,0.175476,0.0228882
111,-115,1260,1189,0.404358,0.389099,0.267029,0.00762939,0.12207,36,0.175476,0.0228882
112,-115.999,1180,964,0.465393,0.38147,0.244141,0.0152588,0.137329,37,0.190735,0.0228882
113,-116.999,1065,1128,0.434875,0.50354,0.358582,0.0152588,0.144958,38,0.183105,0.0305176
114,-117.999,1120,1168,0.488281,0.404358,0.282288,0.0152588,0.12207,38,0.183105,0.0228882
115,-118.999,1048,942,0.465393,0.488281,0.350952,0.0228882,0.137329,39,0.190735,0.0228882
116,-120,1260,1160,0.411987,0.38147,0.259399,0.0152588,0.12207,37,0.175476,0.0228882
117,-121,1032,1171,0.450134,0.518799,0.350952,0.0152588,0.167847,37,0.190735,0.0228882
118,-121.999,942,948,0.595093,0.465393,0.320435,0.0152588,0.144958,35,0.183105,0.0228882
