Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
54,-57.9982,232,324,2.84195,1.45721,0.640869,0.0190735,0.816345,33,0.267029,0.0686646
55,-58.9985,247,335,2.17056,1.87683,0.717163,0.0305176,1.15967,32,0.343323,0.141144
56,-59.9999,274,310,1.68991,1.95312,1.51062,0.0228882,0.442505,32,0.293732,0.0724792
57,-60.9972,339,311,1.86539,1.07956,0.648499,0.0190735,0.431061,32,0.263214,0.0686646
58,-61.9979,323,336,2.00272,1.08719,0.648499,0.0190735,0.43869,34,0.270844,0.0724792
59,-62.9975,308,307,2.1553,1.091,0.659943,0.0190735,0.431061,35,0.267029,0.0724792
60,-63.9987,257,295,2.02942,1.85394,0.75531,0.0305176,1.09863,35,0.282288,0.175476
61,-64.9984,256,332,1.51825,2.388,1.24359,0.0457764,1.14441,35,0.457764,0.228882
62,-65.9992,261,315,1.80817,2.01416,1.33514,0.0457764,0.679016,35,0.62561,0.244141
63,-66.9992,261,327,1.50299,2.32697,1.12915,0.0534058,1.19781,35,0.411987,0.25177
64,-67.9999,271,316,1.86157,1.8158,1.13678,0.0305176,0.679016,36,0.38147,0.297546
65,-68.998,336,302,1.06049,1.91498,0.740051,0.038147,1.17493,36,0.274658,0.160217
66,-69.9984,252,319,2.54059,1.4267,0.656128,0.0152588,0.770569,35,0.267029,0.0839233
67,-70.9974,350,331,1.75476,1.09863,0.663757,0.0228882,0.434875,35,0.267029,0.0762939
68,-71.9975,345,318,1.77002,1.12152,0.694275,0.0228882,0.427246,36,0.267029,0.0762939
69,-72.9982,246,341,2.95258,1.09863,0.663757,0.0152588,0.434875,38,0.274658,0.0839233
70,-73.9995,266,327,1.4801,2.26593,1.48773,0.038147,0.778198,38,0.671387,0.221252
71,-74.9977,363,312,1.65558,1.09863,0.663757,0.0152588,0.434875,38,0.274658,0.0762939
72,-75.9995,286,335,0.892639,2.59399,1.67084,0.038147,0.923157,38,0.62561,0.160217
73,-76.9976,358,343,1.69373,1.09863,0.663757,0.0228882,0.434875,37,0.267029,0.0762939
74,-77.9991,271,313,1.15967,2.52533,0.930786,0.038147,1.59454,37,0.396729,0.183105
