Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
70,0,3360,3578,0.152588,0.144958,0,0.00762939,35,0.00762939,0.0152588
71,0,3360,3556,0.183105,0.114441,0.00762939,0,35,0.00762939,0.00762939
72,0,3640,3107,0.144958,0.1297,0.00762939,0.00762939,35,0.00762939,0.00762939
73,0,2674,2817,0.221252,0.152588,0.00762939,0.00762939,35,0.00762939,0.0152588
74,0,3048,3233,0.190735,0.137329,0.00762939,0,35,0,0.0152588
75,0,2570,3411,0.205994,0.183105,0,0.0152588,35,0.00762939,0.0152588
76,0,2621,3387,0.221252,0.160217,0,0.00762939,35,0,0.0228882
77,0,2978,3927,0.175476,0.160217,0.00762939,0.00762939,35,0.00762939,0.0152588
78,0,194,3330,5.02014,0.1297,0,0.00762939,35,0,0.0152588
79,0,2383,3602,0.190735,0.228882,0,0.00762939,35,0.0762939,0.0152588
80,0,3276,3552,0.175476,0.1297,0,0.0228882,35,0.00762939,0.0152588
81,0,3360,3190,0.167847,0.1297,0,0.00762939,35,0.00762939,0.0152588
82,0,2621,3676,0.183105,0.198364,0,0.00762939,35,0.00762939,0.0152588
83,0,3640,3443,0.1297,0.144958,0,0.00762939,35,0.00762939,0.0152588
84,0,4369,3087,0.0991821,0.1297,0,0,35,0.00762939,0.0152588
85,0,3640,3326,0.152588,0.12207,0,0.00762939,35,0,0.0152588
86,-1.17564,4681,3790,0.0991821,0.114441,0.00762939,0,34,0.00762939,0.00762939
87,-3.78762,4519,3097,0.0915527,0.1297,0,0,34,0.00762939,0.0152588
88,-5.97274,4681,3150,0.0915527,0.12207,0,0,35,0,0.0152588
89,-4.49085,2570,3559,0.25177,0.137329,0.00762939,0,41,0.00762939,0.00762939
90,-1.5397,4369,4039,0.106812,0.12207,0.00762939,0.00762939,40,0,0.0152588
91,-1.49718,3120,3334,0.160217,0.160217,0.00762939,0.00762939,34,0,0.0152588
92,-4.4246,2340,3672,0.289917,0.137329,0,0.038147,34,0,0.0152588
93,-5.98108,3640,3523,0.144958,0.1297,0,0.00762939,40,0,0.0152588
94,-3.85827,4228,3896,0.0991821,0.137329,0,0.00762939,41,0,0.0228882
95,-1.20427,3971,3879,0.114441,0.137329,0.00762939,0.00762939,39,0,0.0152588
96,0,2730,3514,0.236511,0.1297,0,0.00762939,35,0,0.0152588
97,0,3048,3078,0.198364,0.1297,0.00762939,0,35,0.00762939,0.00762939
98,0,3640,3212,0.152588,0.12207,0,0.00762939,35,0,0.0152588
99,0,4519,2462,0.0991821,0.12207,0,0.00762939,35,0,0.0152588
100,0,2383,3441,0.244141,0.175476,0.0457764,0.00762939,35,0.00762939,0.038147
101,0,4228,4138,0.0991821,0.137329,0.00762939,0,35,0.00762939,0.00762939
102,0,3196,3713,0.190735,0.12207,0.00762939,0,35,0.00762939,0.00762939
103,0,3855,3705,0.12207,0.137329,0,0.00762939,35,0.00762939,0.0152588
104,0,3855,3639,0.1297,0.1297,0,0.00762939,35,0.00762939,0.0152588
105,0,2788,3805,0.221252,0.137329,0,0.00762939,35,0,0.0152588
106,0,2788,2896,0.198364,0.160217,0,0.00762939,35,0.00762939,0.0152588
107,0,4096,3213,0.106812,0.137329,0,0.00762939,35,0,0.0152588
108,0,3360,3204,0.152588,0.144958,0,0.0152588,35,0.00762939,0.0152588
109,0,3360,2437,0.167847,0.1297,0,0.00762939,35,0,0.0152588
110,0,3449,3409,0.160217,0.1297,0,0,35,0.00762939,0.0152588
111,0,4369,3652,0.114441,0.114441,0,0,35,0.00762939,0.00762939
112,0,4369,3014,0.0915527,0.137329,0,0,35,0.00762939,0.0152588
113,0,4228,3116,0.106812,0.1297,0.00762939,0,35,0.00762939,0.0152588
114,0,3276,3180,0.175476,0.1297,0,0.00762939,35,0.00762939,0.0152588
115,0,4681,2635,0.0839233,0.1297,0,0,35,0.00762939,0.0152588
116,0,3120,3368,0.144958,0.175476,0.00762939,0.00762939,35,0.00762939,0.0152588
117,0,3744,3444,0.114441,0.152588,0,0.00762939,35,0.00762939,0.0152588
118,0,3120,3809,0.190735,0.1297,0,0.00762939,35,0.00762939,0.00762939
119,0,3640,3249,0.160217,0.114441,0,0.00762939,35,0,0.0152588
120,0,1747,3807,0.434875,0.137329,0,0.00762939,35,0,0.0152588
121,0,3744,3548,0.137329,0.1297,0,0.00762939,35,0,0.0152588
122,0,2674,2919,0.175476,0.198364,0,0.00762939,35,0,0.0152588
123,0,2473,2931,0.244141,0.160217,0,0.00762939,35,0.00762939,0.0152588
124,0,2978,3576,0.137329,0.198364,0.0152588,0,35,0,0.0152588
125,0,1680,3066,0.259399,0.335693,0,0.0152588,35,0.167847,0.0610352
126,0,3640,3349,0.152588,0.12207,0,0.0152588,35,0,0.0152588
127,0,4681,2603,0.0915527,0.12207,0,0.0152588,35,0,0.0152588
128,-1,3276,3616,0.137329,0.167847,0,0,38,0,0.0305176
129,-1,3640,3546,0.137329,0.137329,0,0,38,0,0.0152588
130,-1,4681,3592,0.0915527,0.12207,0,0,38,0,0.0152588
131,0,4681,3512,0.0762939,0.137329,0,0,35,0.0152588,0.0152588
132,0,3855,3752,0.137329,0.12207,0.0152588,0,35,0.0152588,0
133,0,3276,3343,0.167847,0.137329,0,0,35,0,0.0152588
134,0,3855,3034,0.137329,0.12207,0,0,35,0,0.0152588
135,0,2730,2934,0.244141,0.12207,0,0,35,0,0.0152588
136,0,4096,4325,0.12207,0.12207,0,0.0152588,35,0,0.0152588
137,0,3120,3493,0.167847,0.152588,0,0.0152588,35,0,0.0152588
138,0,4369,3400,0.106812,0.12207,0,0,35,0,0.0152588
139,0,3120,3519,0.198364,0.12207,0,0,35,0,0.0152588
140,0,3640,3880,0.137329,0.137329,0.0152588,0,35,0,0.0152588
141,0,3449,3732,0.137329,0.152588,0,0.0152588,35,0,0.0152588
142,0,2978,3220,0.12207,0.213623,0,0.0152588,35,0.0152588,0.0610352
143,0,3276,3368,0.167847,0.137329,0,0,35,0.0152588,0.0152588
144,0,2978,2677,0.137329,0.198364,0.0152588,0,35,0,0.0152588
145,0,4096,2862,0.106812,0.137329,0,0,35,0,0.0152588
146,0,3640,2861,0.152588,0.12207,0,0,35,0,0.0152588
147,0,4369,3307,0.106812,0.12207,0,0,35,0,0.0152588
148,0,3449,3583,0.137329,0.152588,0,0,35,0.0152588,0.0152588
149,0,3276,3642,0.152588,0.152588,0,0.0152588,35,0,0.0152588
150,0,3276,3155,0.167847,0.137329,0,0,35,0.0152588,0.0152588
151,0,4369,2176,0.0915527,0.137329,0,0.0152588,35,0,0.0152588
152,0,3120,2951,0.12207,0.198364,0,0,35,0.0152588,0.0152588
153,0,1680,2869,0.457764,0.137329,0,0.0152588,35,0,0.0152588
154,0,1872,3128,0.183105,0.350952,0,0.0152588,35,0.0152588,0.0305176
155,0,3449,3257,0.137329,0.152588,0,0,35,0.0152588,0.0152588
156,0,2730,3725,0.244141,0.12207,0,0,35,0,0.0152588
157,0,3640,3867,0.12207,0.152588,0,0,35,0.0152588,0.0152588
158,0,4369,3732,0.106812,0.12207,0,0.0152588,35,0,0.0152588
159,0,4681,3434,0.0915527,0.12207,0,0,35,0,0.0152588
160,-1,2978,3773,0.12207,0.213623,0,0,38,0.0152588,0.0152588
161,-1,4096,3188,0.106812,0.137329,0,0,38,0.0152588,0.0152588
162,-1,2048,3101,0.320435,0.167847,0.0152588,0,38,0,0.0152588
163,0,3276,2916,0.167847,0.137329,0,0,35,0.0152588,0.0152588
164,0,2340,3067,0.228882,0.198364,0.0152588,0.0152588,35,0,0.0152588
165,0,3855,3866,0.12207,0.137329,0,0.0152588,35,0,0.0152588
166,0,3855,3658,0.12207,0.137329,0,0.0152588,35,0,0.0152588
167,0,2978,3522,0.198364,0.137329,0,0.0152588,35,0,0.0152588
168,0,5041,3140,0.0762939,0.12207,0,0,35,0,0.0152588
169,0,2184,2995,0.213623,0.244141,0,0.0152588,35,0.0152588,0.0152588
170,0,3640,3381,0.152588,0.12207,0.0152588,0,35,0.0152588,0
171,0,2978,2961,0.137329,0.198364,0,0,35,0.0152588,0.0152588
172,0,3276,3170,0.183105,0.12207,0,0,35,0,0.0152588
173,0,3855,3046,0.137329,0.12207,0.0152588,0,35,0.0152588,0
174,-1.65461,4096,3663,0.106812,0.137329,0,0,34,0,0.0152588
175,-4.65201,4369,3448,0.106812,0.12207,0,0.0152588,35,0,0.0152588
176,-5.94043,4681,3803,0.0915527,0.12207,0.0152588,0,40,0.0152588,0
177,-3.60947,2730,3349,0.228882,0.137329,0,0,41,0,0.0152588
178,-1.11624,3855,3077,0.12207,0.137329,0,0,39,0.0152588,0.0152588
179,-2.15907,1985,3130,0.183105,0.320435,0,0,34,0,0.0305176
180,-5.18975,3120,2998,0.198364,0.12207,0,0.0152588,35,0,0.0152588
181,-5.71382,4369,3317,0.0915527,0.137329,0,0,41,0,0.0152588
182,-2.9532,4096,2963,0.0915527,0.152588,0,0,41,0,0.0152588
183,-1.0043,2978,3657,0.213623,0.12207,0,0.0152588,38,0,0.0152588
184,0,3855,3326,0.137329,0.12207,0,0,35,0,0.0152588
185,0,3120,3652,0.137329,0.183105,0,0.0152588,35,0,0.0152588
186,0,3855,2157,0.137329,0.12207,0.0152588,0,35,0.0152588,0
187,0,3120,4068,0.198364,0.12207,0,0.0152588,35,0,0.0152588
188,0,4096,3204,0.106812,0.137329,0,0,35,0.0152588,0.0152588
189,0,3855,3091,0.12207,0.137329,0,0,35,0.0152588,0.0152588
190,0,1771,3547,0.442505,0.12207,0,0,35,0,0.0152588
191,0,4369,3683,0.0915527,0.137329,0,0,35,0,0.0152588
192,0,4681,3676,0.0915527,0.12207,0,0.0152588,35,0,0.0152588
193,0,2978,3711,0.183105,0.152588,0.0152588,0,35,0,0.0152588
194,0,4096,3525,0.12207,0.12207,0.0152588,0,35,0,0.0152588
195,0,3449,3880,0.152588,0.137329,0,0,35,0.0152588,0.0152588
196,0,3120,2965,0.183105,0.137329,0,0.0152588,35,0,0.0152588
197,0,3855,2807,0.152588,0.106812,0,0.0152588,35,0,0.0152588
198,0,1310,2909,0.595093,0.167847,0,0.0152588,35,0.0152588,0.0152588
199,-1,3855,3873,0.106812,0.152588,0,0,38,0.0152588,0.0152588
