Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
145,-1.00601,327,237,0.640869,2.41089,0.0152588,0.0305176,38,0.0610352,0.457764
146,0,245,355,2.27356,1.80054,0.0152588,0.0305176,35,0.0457764,0.228882
147,0,259,261,2.42615,1.43433,0.0305176,0.0305176,35,0.0457764,0.38147
148,0,282,283,1.95312,1.58691,0.0152588,0.0152588,35,0.0915527,0.183105
149,0,239,268,2.92969,1.25122,0.0152588,0.0152588,35,0.0610352,0.198364
150,0,309,285,1.78528,1.44958,0.0152588,0.0305176,35,0.0457764,0.320435
151,0,251,254,2.54822,1.43433,0.0305176,0.0305176,35,0.0457764,0.167847
152,0,207,247,1.09863,3.72314,0.0305176,0.0762939,35,0.0457764,0.808716
153,0,322,285,1.93787,1.15967,0.0305176,0.0152588,35,0.0610352,0.183105
154,0,286,269,2.5177,0.976562,0.0152588,0.0152588,35,0.0305176,0.152588
155,0,307,260,1.80054,1.44958,0.0305176,0.0305176,35,0.0457764,0.198364
156,0,219,282,0.778198,3.76892,0.0457764,0.0457764,35,0.213623,0.534058
157,0,697,243,0.396729,1.0376,0.0152588,0.0305176,35,0.0457764,0.152588
158,0,271,340,1.8158,1.86157,0.0305176,0.0610352,35,0.0305176,0.274658
159,0,255,232,1.4801,2.44141,0.183105,0.0457764,35,0.0762939,0.305176
160,0,277,228,2.27356,1.32751,0.0152588,0.0305176,35,0.0457764,0.213623
161,0,238,200,2.94495,1.25122,0.0152588,0.0305176,35,0.0305176,0.198364
162,0,184,267,4.68445,0.732422,0.0152588,0.0305176,35,0.0305176,0.106812
163,0,104,211,8.72803,0.88501,0.0305176,0.0457764,35,0.0305176,0.228882
164,0,68,249,13.8397,0.839233,0.0305176,0.0457764,35,0.0305176,0.12207
165,0,225,203,3.35693,1.08337,0.0152588,0.0305176,35,0.0610352,0.198364
166,0,316,242,1.19019,1.96838,0.0152588,0.0305176,35,0.0457764,0.488281
167,0,292,248,2.47192,0.946045,0.0152588,0.0152588,35,0.0457764,0.137329
168,0,205,286,3.69263,1.17493,0.0152588,0.152588,35,0.0457764,0.213623
169,0,262,251,2.24304,1.57166,0.0152588,0.12207,35,0.0457764,0.274658
170,0,160,235,5.43213,0.808716,0.0152588,0.0152588,35,0.0305176,0.12207
171,0,304,289,2.57874,0.701904,0.0152588,0.0152588,35,0.0457764,0.183105
172,0,310,295,2.0752,1.14441,0.0152588,0.0305176,35,0.0457764,0.137329
173,0,218,298,3.02124,1.5564,0.0152588,0.0305176,35,0.0457764,0.213623
174,-1,246,306,2.94495,1.11389,0.0152588,0.0152588,38,0.0457764,0.167847
175,-1,219,279,2.99072,1.57166,0.0152588,0.0152588,38,0.0457764,0.213623
176,-1,199,235,3.2959,1.72424,0.0305176,0.0610352,38,0.0457764,0.320435
177,0,225,251,2.79236,1.64795,0.0457764,0.0305176,35,0.0457764,0.289917
178,0,248,288,2.92969,1.09863,0.0152588,0.0305176,35,0.0457764,0.152588
179,0,252,303,1.93787,2.02942,0.0457764,0.0457764,35,0.0610352,0.473022
180,0,240,259,2.96021,1.19019,0.0305176,0.0305176,35,0.0305176,0.244141
181,0,297,303,2.12097,1.23596,0.0152588,0.0152588,35,0.0457764,0.198364
182,0,258,267,2.63977,1.23596,0.0152588,0.0152588,35,0.0457764,0.167847
183,0,268,228,2.12097,1.60217,0.0152588,0.0152588,35,0.0457764,0.167847
184,0,228,255,2.45667,1.92261,0.0305176,0.0762939,35,0.0457764,0.244141
185,0,242,294,2.42615,1.69373,0.0305176,0.0152588,35,0.0610352,0.38147
186,0,528,291,0.62561,1.26648,0.0305176,0.0152588,35,0.0457764,0.183105
187,-1,165,253,4.18091,1.87683,0.0305176,0.0152588,38,0.0762939,0.289917
188,-1,205,280,3.479,1.38855,0.0152588,0.0152588,38,0.0457764,0.183105
189,-1,508,288,0.473022,1.49536,0.0152588,0.0152588,38,0.0457764,0.213623
190,0,299,251,1.86157,1.4801,0.0152588,0.0152588,35,0.0457764,0.335693
191,0,233,234,3.14331,1.14441,0.0915527,0.0305176,35,0.0762939,0.183105
192,0,309,238,2.63977,0.595093,0.0152588,0,35,0.0305176,0.0915527
193,0,278,270,2.04468,1.54114,0.0152588,0.0152588,35,0.0305176,0.106812
194,0,224,243,2.13623,2.31934,0.0152588,0.0152588,35,0.0457764,0.488281
195,0,201,261,4.21143,0.747681,0.0305176,0.0457764,35,0.0305176,0.167847
196,0,207,229,3.17383,1.64795,0.0152588,0.0305176,35,0.0457764,0.213623
197,0,172,286,4.11987,1.69373,0.0457764,0.0457764,35,0.0457764,0.183105
198,0,337,291,1.43433,1.52588,0.0457764,0.0457764,35,0.152588,0.411987
199,0,337,289,2.28882,0.671387,0,0.0305176,35,0.0152588,0.106812
200,0,198,282,3.2959,1.7395,0.0152588,0.0305176,35,0.0762939,0.198364
201,0,278,270,1.78528,1.80054,0.0305176,0.0457764,35,0.0305176,0.152588
202,0,248,253,2.31934,1.70898,0.0152588,0.0305176,35,0.0305176,0.213623
203,0,296,248,2.71606,0.656128,0.0152588,0.0152588,35,0.0305176,0.0915527
204,0,266,283,2.15149,1.60217,0.0305176,0.0152588,35,0.0305176,0.183105
205,0,266,258,2.0752,1.67847,0.0152588,0.0152588,35,0.0305176,0.106812
206,0,240,287,2.5177,1.64795,0.0152588,0.0305176,35,0.0457764,0.198364
207,0,296,305,2.59399,0.778198,0.0152588,0.0305176,35,0.0305176,0.213623
208,0,253,249,2.28882,1.66321,0.0152588,0.0305176,35,0.0457764,0.213623
209,0,289,278,2.0752,1.37329,0.0152588,0.0305176,35,0.0457764,0.167847
210,0,276,333,2.15149,1.46484,0.0305176,0.0152588,35,0.0457764,0.152588
211,0,344,262,1.89209,1.00708,0.0152588,0.0305176,35,0.0152588,0.12207
212,0,387,269,1.93787,0.640869,0.0152588,0.0152588,35,0.0305176,0.0915527
213,0,267,279,2.45667,1.28174,0.0152588,0.0152588,35,0.0457764,0.198364
214,-1,504,255,0.747681,1.23596,0.0152588,0.0152588,38,0.0457764,0.198364
215,-1.89278,312,317,1.70898,1.49536,0.0152588,0.0305176,34,0.0610352,0.213623
216,-4.92965,332,249,2.39563,0.610352,0.0152588,0.0152588,35,0.0305176,0.0610352
217,-5.85172,293,263,2.05994,1.34277,0.0152588,0.0152588,41,0.0305176,0.0762939
218,-3.28687,528,346,0.640869,1.25122,0.0152588,0.0152588,41,0.0610352,0.228882
219,-1.03726,240,222,1.98364,2.16675,0.0152588,0.0305176,39,0.0457764,0.12207
220,-2.43813,266,299,2.67029,1.08337,0.0305176,0.0152588,34,0.0305176,0.152588
221,-5.41235,248,227,2.62451,1.40381,0.0305176,0.0152588,35,0.0152588,0.350952
222,-5.54698,256,262,1.96838,1.93787,0.0305176,0.0610352,41,0.152588,0.396729
223,-2.63331,461,232,1.2207,0.946045,0.0152588,0.0152588,40,0.0457764,0.213623
224,-1.00952,240,246,2.92969,1.23596,0.0152588,0.0305176,34,0.0152588,0.366211
225,0,254,266,2.10571,1.83105,0.0152588,0.0305176,35,0.0457764,0.213623
