Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
53,-56.9992,773,724,1.02615,0.267029,0.18692,0.0152588,0.0801086,33,0.110626,0.0152588
54,-57.9998,602,732,1.36566,0.293732,0.221252,0.0190735,0.0724792,33,0.114441,0.0152588
55,-58.9988,714,704,1.15967,0.240326,0.167847,0.0114441,0.0724792,32,0.133514,0.0152588
56,-59.9999,616,728,1.30081,0.320435,0.247955,0.0152588,0.0724792,32,0.114441,0.0114441
57,-60.999,732,715,1.10245,0.263214,0.183105,0.0152588,0.0801086,32,0.106812,0.0114441
58,-61.9995,777,733,1.0376,0.247955,0.175476,0.0190735,0.0724792,34,0.106812,0.0152588
59,-62.9986,816,745,0.900269,0.324249,0.236511,0.0228882,0.087738,35,0.141144,0.0228882
60,-63.9992,753,723,0.984192,0.343323,0.236511,0.0228882,0.106812,35,0.152588,0.0228882
61,-64.999,744,760,1.08337,0.259399,0.183105,0.0152588,0.0762939,35,0.114441,0.0152588
62,-65.999,748,715,1.06049,0.274658,0.183105,0.00762939,0.0915527,35,0.114441,0.0152588
63,-66.9995,784,768,0.900269,0.37384,0.259399,0.0228882,0.114441,35,0.160217,0.0228882
64,-67.9987,775,694,1.04523,0.244141,0.175476,0.0152588,0.0686646,36,0.106812,0.0152588
65,-68.9992,728,737,1.10626,0.267029,0.190735,0.0152588,0.0762939,36,0.106812,0.0152588
66,-69.9993,732,726,1.10626,0.259399,0.183105,0.0228882,0.0762939,35,0.106812,0.0152588
67,-70.9988,712,736,1.14441,0.259399,0.183105,0.0152588,0.0762939,35,0.0991821,0.0152588
68,-71.9997,829,723,0.801086,0.404358,0.274658,0.0152588,0.1297,36,0.160217,0.0305176
69,-72.9998,799,742,0.923157,0.328064,0.244141,0.0152588,0.0839233,38,0.1297,0.0228882
70,-73.9987,845,765,0.480652,0.701904,0.411987,0.0152588,0.289917,38,0.259399,0.038147
71,-74.9994,732,719,1.10626,0.259399,0.183105,0.0152588,0.0762939,38,0.114441,0.0152588
72,-75.9993,748,733,1.07574,0.259399,0.183105,0.0152588,0.0762939,38,0.114441,0.0152588
73,-77,762,735,1.05286,0.259399,0.175476,0.0152588,0.0839233,37,0.114441,0.0152588
74,-77.9988,732,727,0.793457,0.572205,0.350952,0.0228882,0.221252,37,0.305176,0.0457764
75,-78.9992,700,705,1.18256,0.244141,0.167847,0.0152588,0.0762939,36,0.106812,0.0152588
76,-79.9999,840,736,0.762939,0.427246,0.305176,0.0228882,0.12207,37,0.175476,0.0305176
77,-80.9987,697,727,1.10626,0.328064,0.167847,0.0152588,0.160217,37,0.106812,0.0152588
78,-81.9994,704,724,1.1673,0.25177,0.175476,0.0228882,0.0762939,37,0.106812,0.0152588
79,-83,814,701,0.816345,0.411987,0.289917,0.0228882,0.12207,38,0.167847,0.0228882
80,-83.9999,753,749,1.06049,0.267029,0.183105,0.0152588,0.0839233,38,0.114441,0.0152588
81,-84.9998,744,697,1.06812,0.274658,0.198364,0.0152588,0.0762939,38,0.114441,0.0152588
82,-85.9989,724,719,1.14441,0.236511,0.167847,0.0152588,0.0686646,37,0.0991821,0.0152588
83,-86.9995,740,730,1.08337,0.267029,0.190735,0.0152588,0.0762939,35,0.106812,0.0228882
84,-87.9992,757,752,1.06049,0.259399,0.183105,0.0152588,0.0762939,34,0.106812,0.0152588
