Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
96,0,923,877,0.526428,0.556946,0.00762939,0.114441,55,0.274658,0.038147
97,0,891,855,0.579834,0.541687,0.00762939,0.137329,55,0.274658,0.038147
98,0,963,867,0.511169,0.526428,0.00762939,0.1297,55,0.267029,0.038147
99,0,784,858,0.610352,0.663757,0.0152588,0.152588,55,0.305176,0.0610352
100,0,891,806,0.549316,0.572205,0.00762939,0.1297,55,0.282288,0.0457764
101,-1,868,882,0.564575,0.587463,0.00762939,0.137329,55,0.282288,0.0457764
102,-1,804,789,0.587463,0.656128,0.00762939,0.137329,55,0.282288,0.0610352
103,-1,845,826,0.579834,0.602722,0.00762939,0.1297,55,0.289917,0.0457764
104,0,868,808,0.541687,0.610352,0.00762939,0.12207,55,0.282288,0.0534058
105,0,949,773,0.511169,0.541687,0.0152588,0.1297,55,0.274658,0.038147
106,0,809,872,0.595093,0.640869,0.00762939,0.144958,55,0.320435,0.0686646
107,0,868,801,0.572205,0.579834,0.00762939,0.137329,55,0.274658,0.0457764
108,0,956,873,0.511169,0.534058,0.00762939,0.114441,55,0.267029,0.038147
109,0,757,771,0.732422,0.587463,0.0152588,0.267029,55,0.267029,0.0457764
110,0,780,743,0.694275,0.587463,0.00762939,0.267029,55,0.305176,0.0457764
111,0,766,736,0.717163,0.587463,0.0152588,0.259399,55,0.282288,0.038147
112,0,661,717,0.778198,0.732422,0.0152588,0.297546,55,0.37384,0.0610352
113,0,740,773,0.694275,0.656128,0.00762939,0.274658,55,0.267029,0.038147
114,0,799,773,0.679016,0.572205,0.00762939,0.267029,55,0.297546,0.038147
115,0,724,720,0.75531,0.62561,0.0152588,0.289917,55,0.305176,0.0457764
116,0,824,735,0.671387,0.541687,0.0152588,0.274658,55,0.267029,0.038147
117,0,789,715,0.701904,0.564575,0.00762939,0.259399,55,0.289917,0.038147
118,0,814,791,0.686646,0.541687,0.0152588,0.274658,55,0.267029,0.038147
119,0,672,782,0.854492,0.63324,0.0152588,0.328064,55,0.320435,0.0839233
120,0,814,725,0.679016,0.549316,0.0228882,0.259399,55,0.267029,0.038147
121,0,804,759,0.686646,0.556946,0.00762939,0.274658,55,0.289917,0.038147
