Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
274,-278,3640,3475,0.0915527,0.183105,0.183105,0,0,35,0,0.0305176,0,0
275,-279,3640,3354,0.0915527,0.183105,0.183105,0,0,35,0,0.0305176,0,0
276,-280,2730,3226,0.152588,0.213623,0.213623,0,0,34,0,0.0305176,0,0
277,-281,2520,2651,0.213623,0.183105,0.152588,0,0.0305176,34,0.0610352,0,0,0
278,-282,3640,3242,0.12207,0.152588,0.152588,0,0,35,0,0,0,0
279,-283,3276,3556,0.12207,0.183105,0.183105,0,0,35,0,0,0,0
280,-284,3276,3412,0.12207,0.183105,0.183105,0,0,35,0,0,0,0
281,-285,3640,3267,0.0915527,0.183105,0.183105,0,0,34,0,0,0,0
282,-286,4096,2991,0.0915527,0.152588,0.152588,0,0,34,0,0,0,0
283,-287,2978,2908,0.12207,0.213623,0.213623,0,0,33,0,0.0305176,0,0
284,-288,2978,3472,0.12207,0.213623,0.183105,0,0.0305176,33,0,0,0,0
285,-289,3640,3505,0.12207,0.152588,0.152588,0,0,33,0,0,0,0
286,-290,3640,3254,0.12207,0.152588,0.152588,0.0305176,0,32,0,0,0,0
287,-291,3640,3455,0.0915527,0.183105,0.183105,0,0,31,0,0.0305176,0,0
288,-292,2978,2926,0.12207,0.213623,0.213623,0,0,32,0,0.0305176,0,0
289,-293,2978,2989,0.12207,0.213623,0.213623,0.0305176,0,32,0,0,0,0
290,-294,2340,3119,0.183105,0.244141,0.244141,0,0,31,0,0.0305176,0,0
291,-295,3640,3222,0.0915527,0.183105,0.152588,0,0.0305176,31,0,0,0,0
292,-296,1560,2997,0.457764,0.183105,0.152588,0,0.0305176,30,0.0305176,0,0,0
293,-297,3640,3311,0.0915527,0.183105,0.152588,0,0.0305176,31,0,0,0,0
294,-298,3640,3264,0.0915527,0.183105,0.183105,0,0,31,0,0.0305176,0,0
295,-299,3276,3303,0.12207,0.183105,0.152588,0,0.0305176,30,0,0,0,0
296,-300,3276,3323,0.12207,0.183105,0.152588,0,0.0305176,30,0,0,0,0
297,-301,3640,3485,0.0915527,0.183105,0.183105,0,0,30,0,0.0305176,0,0
298,-302,3276,3569,0.12207,0.183105,0.183105,0,0,32,0,0.0305176,0,0
299,-303,3276,3404,0.183105,0.12207,0.12207,0,0,33,0.0305176,0,0,0
300,-304,3640,2801,0.12207,0.152588,0.152588,0.0305176,0,33,0,0,0,0
