Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
48,-52.0002,840,801,0.480652,0.709534,0.686646,0.0152588,0.0228882,30,0.0190735,0.0343323,7,69
49,-53.0005,873,843,0.473022,0.671387,0.652313,0.0152588,0.0190735,30,0.0152588,0.0343323,6,73
50,-54.0005,837,891,0.461578,0.732422,0.709534,0.0152588,0.0228882,32,0.0190735,0.0343323,5,69
51,-55.0008,985,805,0.385284,0.629425,0.610352,0.0114441,0.0190735,33,0.0152588,0.0343323,5,66
52,-56.0011,916,867,0.442505,0.648499,0.629425,0.0114441,0.0190735,33,0.0152588,0.0343323,5,66
53,-57.0008,910,880,0.431061,0.667572,0.648499,0.0152588,0.0190735,33,0.0152588,0.038147,6,58
54,-58.0009,967,876,0.415802,0.617981,0.598907,0.0152588,0.0190735,33,0.0190735,0.0343323,6,50
55,-59.0001,897,900,0.411987,0.701904,0.682831,0.0152588,0.0190735,32,0.0190735,0.0343323,6,47
56,-60.001,907,846,0.453949,0.648499,0.62561,0.0152588,0.0228882,32,0.0190735,0.0343323,6,47
57,-61.0008,897,916,0.434875,0.679016,0.656128,0.0152588,0.0228882,32,0.0152588,0.0343323,6,55
58,-62.0002,876,869,0.427246,0.713348,0.69046,0.0152588,0.0228882,34,0.0152588,0.038147,5,58
59,-63.0011,946,833,0.431061,0.62561,0.610352,0.0152588,0.0152588,35,0.0190735,0.0457764,5,56
60,-64.0001,879,893,0.404358,0.732422,0.709534,0.0152588,0.0228882,35,0.0152588,0.038147,4,54
61,-65.0004,879,838,0.442505,0.694275,0.671387,0.0152588,0.0228882,35,0.0228882,0.038147,4,59
62,-66.0004,862,882,0.511169,0.648499,0.62561,0.0152588,0.0228882,35,0.0228882,0.038147,4,59
63,-67.001,929,851,0.404358,0.671387,0.648499,0.0152588,0.0228882,35,0.0152588,0.038147,4,69
64,-68.0009,970,821,0.389099,0.640869,0.617981,0.0152588,0.0228882,36,0.0152588,0.0457764,3,81
65,-69.0007,897,795,0.411987,0.701904,0.679016,0.0152588,0.0228882,36,0.0228882,0.0534058,3,80
