Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
47,-51,672,645,0.587463,0.900269,0.854492,0.0114441,0.0457764,30,0.00762939,0.00762939,24,1517
48,-52.0006,764,661,0.312805,0.995636,0.938416,0.0152588,0.0572205,30,0.0114441,0.0114441,25,1374
49,-53.0004,699,730,0.572205,0.858307,0.808716,0.00762939,0.0495911,30,0.00762939,0.0114441,27,1184
50,-54.0004,699,648,0.686646,0.743866,0.69809,0.0114441,0.0457764,32,0.00762939,0.0114441,30,951
51,-55.0005,699,694,0.751495,0.679016,0.63324,0.0114441,0.0457764,33,0.00762939,0.0114441,31,751
52,-56.0005,702,683,0.827789,0.595093,0.549316,0.0114441,0.0457764,33,0.0114441,0.0114441,31,545
53,-57.0006,700,700,0.888824,0.537872,0.492096,0.0190735,0.0457764,33,0.00762939,0.0114441,31,380
54,-58.0009,766,677,0.747681,0.556946,0.50354,0.0114441,0.0534058,33,0.00762939,0.0152588,32,235
55,-59.0004,712,712,0.94223,0.461578,0.408173,0.0152588,0.0534058,32,0.00762939,0.0114441,33,114
56,-60.0013,710,717,0.965118,0.442505,0.389099,0.0114441,0.0534058,32,0.0114441,0.00762939,33,50
57,-61,704,714,1.01471,0.404358,0.362396,0.0114441,0.0419617,32,0.00762939,0.0114441,34,8
58,-62.0006,675,706,1.0643,0.415802,0.366211,0.0152588,0.0495911,34,0.0114441,0.0114441,33,0
59,-63.0002,710,673,1.01089,0.396729,0.347137,0.0152588,0.0495911,35,0.00762939,0.0114441,32,0
60,-64.0004,720,713,1.01471,0.37384,0.328064,0.0228882,0.0457764,35,0.0152588,0.00762939,23,0
61,-65.0011,771,736,0.907898,0.389099,0.335693,0.00762939,0.0534058,35,0.0152588,0.0152588,8,0
62,-66.0005,716,738,1.02234,0.37384,0.328064,0.00762939,0.0457764,35,0.00762939,0.0152588,2,0
63,-67.0001,724,717,1.02234,0.358582,0.312805,0.0152588,0.0457764,35,0.00762939,0.00762939,0,0
64,-68.0002,784,719,0.823975,0.450134,0.38147,0.00762939,0.0686646,36,0.0152588,0.0152588,0,0
65,-69.0004,780,754,0.915527,0.366211,0.320435,0.0152588,0.0457764,36,0.00762939,0.0152588,0,0
66,-70.0004,775,744,0.923157,0.366211,0.320435,0.0152588,0.0457764,35,0.00762939,0.0152588,0,0
67,-71.0001,712,726,1.02997,0.37384,0.320435,0.00762939,0.0534058,35,0.00762939,0.0152588,0,0
68,-72.0005,720,696,1.02234,0.366211,0.320435,0.00762939,0.0457764,36,0.00762939,0.0152588,0,0
69,-73.0014,720,721,1.0376,0.350952,0.305176,0.00762939,0.0457764,38,0.0152588,0.00762939,0,0
70,-74.0008,712,668,1.05286,0.350952,0.312805,0.0152588,0.038147,38,0.00762939,0.0152588,0,0
71,-75.0007,689,748,1.08337,0.366211,0.312805,0.0152588,0.0534058,38,0.00762939,0.0152588,0,0
72,-76.0007,712,752,1.05286,0.350952,0.312805,0.0152588,0.038147,38,0.00762939,0.0152588,0,0
73,-77.0011,780,747,0.900269,0.38147,0.328064,0.0152588,0.0534058,37,0.00762939,0.0152588,0,0
74,-78.0007,716,768,1.0376,0.358582,0.312805,0.00762939,0.0457764,37,0.00762939,0.0152588,0,0
75,-79.0004,775,680,0.930786,0.358582,0.312805,0.0152588,0.0457764,36,0.0152588,0.00762939,0,0
76,-80.0008,712,720,1.04523,0.358582,0.312805,0.00762939,0.0457764,37,0.00762939,0.0152588,0,0
77,-81,724,704,1.02997,0.350952,0.312805,0.0152588,0.038147,37,0.00762939,0.0152588,0,0
78,-82.0013,732,743,1.00708,0.358582,0.312805,0.0152588,0.0457764,37,0.00762939,0.0152588,0,0
79,-83.0005,720,722,1.02997,0.358582,0.312805,0.0152588,0.0457764,38,0.00762939,0.0152588,0,0
80,-84.0004,712,701,1.04523,0.358582,0.312805,0.00762939,0.0457764,38,0.0152588,0.0152588,0,0
81,-85.0004,720,708,1.0376,0.350952,0.305176,0.0152588,0.0457764,38,0.0152588,0.00762939,0,0
82,-86.0007,744,685,0.999451,0.343323,0.297546,0.0152588,0.0457764,37,0.0152588,0.00762939,0,0
83,-87.0003,716,709,1.02997,0.366211,0.320435,0.00762939,0.0457764,35,0.00762939,0.0152588,0,0
84,-88.0005,724,726,1.02997,0.350952,0.312805,0.0152588,0.038147,34,0.00762939,0.0152588,0,0
85,-89,732,681,0.999451,0.366211,0.320435,0.0152588,0.0457764,34,0.00762939,0.0152588,0,0
86,-90,712,759,1.0376,0.366211,0.320435,0.00762939,0.0457764,33,0.00762939,0.0152588,0,0
87,-91.0006,724,695,1.02997,0.350952,0.305176,0.0152588,0.0457764,32,0.0152588,0.00762939,0,0
88,-92.0005,708,709,1.04523,0.366211,0.320435,0.00762939,0.0457764,31,0.00762939,0.0152588,0,0
89,-93.0003,744,735,0.976562,0.366211,0.312805,0.00762939,0.0534058,32,0.00762939,0.0152588,0,0
90,-94.0002,775,714,0.907898,0.38147,0.320435,0.0152588,0.0610352,31,0.0152588,0.00762939,0,0
91,-95.0012,716,748,1.04523,0.350952,0.305176,0.00762939,0.0457764,30,0.00762939,0.00762939,0,0
92,-96.0001,689,680,1.06812,0.38147,0.335693,0.0152588,0.0457764,30,0.0152588,0.00762939,0,0
93,-97.0003,784,730,0.854492,0.419617,0.350952,0.00762939,0.0686646,31,0.0152588,0.0152588,0,0
94,-98.0006,720,742,1.02997,0.358582,0.312805,0.00762939,0.0457764,31,0.00762939,0.0152588,0,0
95,-99.0009,724,713,1.02234,0.358582,0.312805,0.0152588,0.0457764,32,0.00762939,0.0152588,0,0
96,-100.001,716,677,1.02997,0.366211,0.312805,0.0152588,0.0534058,34,0.0152588,0.00762939,0,0
97,-101,784,750,0.907898,0.366211,0.320435,0.0152588,0.0457764,34,0.00762939,0.0152588,0,0
98,-102.001,720,711,1.02997,0.358582,0.312805,0.0152588,0.0457764,32,0.00762939,0.0152588,0,0
99,-103,720,728,1.0376,0.350952,0.305176,0.0228882,0.0457764,34,0.0152588,0.00762939,0,0
100,-104,771,720,0.892639,0.404358,0.343323,0.0152588,0.0610352,35,0.0152588,0.0152588,0,0
101,-105,708,744,1.05286,0.358582,0.312805,0.00762939,0.0457764,35,0.00762939,0.0152588,0,0
102,-106.001,697,721,1.091,0.343323,0.297546,0.0152588,0.0457764,33,0.0152588,0.00762939,0,0
103,-107.001,708,746,1.04523,0.366211,0.312805,0.00762939,0.0534058,33,0.00762939,0.0152588,0,0
104,-108,766,707,0.930786,0.37384,0.320435,0.00762939,0.0534058,33,0.0152588,0.0152588,0,0
105,-109.001,771,713,0.88501,0.411987,0.350952,0.0152588,0.0610352,33,0.0152588,0.0152588,0,0
106,-110.001,704,758,1.07574,0.343323,0.297546,0.0152588,0.0457764,33,0.0152588,0.00762939,0,0
107,-111.001,704,671,1.08337,0.335693,0.289917,0.0152588,0.0457764,34,0.0152588,0.00762939,0,0
108,-112.001,704,707,1.08337,0.335693,0.289917,0.0152588,0.0457764,35,0.0152588,0.00762939,0,0
109,-113.001,697,675,1.091,0.343323,0.297546,0.0152588,0.0457764,34,0.00762939,0.0152588,0,0
110,-114.001,716,736,1.01471,0.38147,0.335693,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
111,-115.001,716,709,1.0376,0.358582,0.312805,0.0152588,0.0457764,36,0.00762939,0.0152588,0,0
112,-116.001,728,674,0.87738,0.495911,0.427246,0.0228882,0.0686646,37,0.0228882,0.0152588,0,0
113,-117.001,716,708,1.04523,0.350952,0.305176,0.0152588,0.0457764,38,0.0152588,0.00762939,0,0
114,-118.001,708,715,1.05286,0.358582,0.312805,0.00762939,0.0457764,38,0.0152588,0.0152588,0,0
115,-119.001,697,667,1.02234,0.411987,0.358582,0.0152588,0.0534058,39,0.00762939,0.0152588,0,0
116,-120,689,710,1.091,0.358582,0.312805,0.0152588,0.0457764,37,0.00762939,0.0152588,0,0
117,-121.001,720,665,1.02997,0.358582,0.312805,0.00762939,0.0457764,37,0.0152588,0.0152588,0,0
118,-122.001,720,706,1.02234,0.366211,0.312805,0.00762939,0.0534058,35,0.00762939,0.0152588,0,0
119,-123,775,728,0.915527,0.37384,0.328064,0.0152588,0.0457764,34,0.00762939,0.0152588,0,0
120,-124.001,682,654,1.12915,0.335693,0.289917,0.0152588,0.0457764,34,0.0152588,0.00762939,0,0
121,-125.001,708,701,1.06049,0.350952,0.305176,0.0152588,0.0457764,35,0.00762939,0.0152588,0,0
122,-126.001,704,747,1.08337,0.335693,0.289917,0.0152588,0.0457764,35,0.0152588,0.00762939,0,0
123,-127,762,679,0.930786,0.38147,0.328064,0.0152588,0.0534058,33,0.00762939,0.0152588,0,0
124,-128.001,720,725,1.02234,0.366211,0.320435,0,0.0457764,33,0.0152588,0.0152588,0,0
125,-129.001,762,726,0.915527,0.396729,0.335693,0,0.0610352,34,0.0152588,0.0152588,0,0
126,-130,697,718,1.06812,0.366211,0.305176,0,0.0610352,33,0.0152588,0.0152588,0,0
127,-131,704,705,1.06812,0.350952,0.305176,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
128,-132.001,689,672,1.08337,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
129,-133.001,712,712,1.05286,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
130,-134.001,780,728,0.869751,0.411987,0.350952,0.0152588,0.0610352,33,0.0152588,0.0152588,0,0
131,-135.001,720,739,1.02234,0.366211,0.320435,0,0.0457764,33,0.0152588,0.0152588,0,0
132,-136,704,734,1.06812,0.350952,0.305176,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
133,-137.001,704,684,1.05286,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
134,-138,689,702,1.08337,0.366211,0.320435,0.0152588,0.0457764,33,0,0.0152588,0,0
135,-139,689,713,1.09863,0.350952,0.305176,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
136,-140.001,704,673,1.05286,0.366211,0.305176,0.0152588,0.0610352,33,0.0152588,0,0,0
137,-141.001,704,705,1.02234,0.396729,0.350952,0.0152588,0.0457764,31,0,0.0152588,0,0
138,-142,712,718,1.02234,0.38147,0.320435,0,0.0610352,31,0.0152588,0.0152588,0,0
139,-143.001,712,722,1.00708,0.396729,0.335693,0.0152588,0.0610352,31,0.0152588,0.0152588,0,0
140,-144.001,771,726,0.930786,0.366211,0.320435,0.0152588,0.0457764,31,0,0.0152588,0,0
141,-145,704,699,1.05286,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
142,-146,704,700,1.06812,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
143,-147.001,675,699,1.06812,0.411987,0.366211,0.0152588,0.0457764,32,0.0152588,0.0152588,0,0
144,-148,689,653,1.09863,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
145,-149.001,789,747,0.762939,0.50354,0.427246,0.0152588,0.0762939,34,0.0152588,0.0152588,0,0
146,-150.001,689,728,1.08337,0.366211,0.320435,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
147,-151.001,720,705,1.02234,0.366211,0.320435,0,0.0457764,34,0.0152588,0.0152588,0,0
148,-152,682,708,1.08337,0.38147,0.335693,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
