Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
62,-63.8675,188,242,1.39618,3.92151,1.71661,0.0228882,2.2049,39,1.15967,0.106812
63,-64.8379,214,234,1.35803,3.2959,1.41144,0.0305176,1.88446,39,1.15204,0.1297
64,-65.8068,205,276,1.51062,3.3493,1.44196,0.0228882,1.90735,39,1.27411,0.114441
65,-66.7786,204,287,1.12915,3.75366,1.38855,0.0762939,2.36511,39,0.793457,0.205994
66,-67.7482,243,295,0.961304,3.14331,0.770569,0.0305176,2.37274,38,0.778198,0.144958
67,-68.7187,240,295,1.32751,2.83051,1.39618,0.0686646,1.43433,38,1.06812,0.160217
68,-69.6882,282,252,1.22833,2.31171,1.08337,0.0305176,1.22833,38,1.02997,0.12207
69,-70.6598,280,307,0.846863,2.72369,0.640869,0.0228882,2.08282,40,0.663757,0.0991821
70,-71.6275,216,309,0.991821,3.63159,0.694275,0.038147,2.93732,41,0.801086,0.0991821
71,-72.5993,229,270,1.24359,3.11279,1.41907,0.0228882,1.69373,43,0.923157,0.0991821
72,-73.57,259,255,1.32751,2.53296,1.27411,0.0228882,1.25885,46,1.08337,0.106812
73,-74.5387,247,268,0.938416,3.10516,0.709534,0.0457764,2.39563,46,0.75531,0.114441
74,-75.5085,213,280,1.50299,3.18909,0.930786,0.0686646,2.2583,45,1.27411,0.152588
75,-76.4801,201,283,1.41144,3.56293,1.72424,0.0228882,1.83868,44,1.10626,0.1297
76,-77.4491,227,286,1.02234,3.36456,1.62506,0.0457764,1.7395,45,0.808716,0.114441
77,-78.4207,270,274,1.11389,2.58636,1.12915,0.0305176,1.45721,44,0.87738,0.106812
78,-79.3888,253,260,1.00708,2.93732,1.10626,0.0228882,1.83105,44,0.747681,0.114441
79,-80.3587,226,268,2.51007,1.90735,0.579834,0.0152588,1.32751,44,0.602722,0.0686646
80,-81.3291,231,261,2.2049,2.11334,0.63324,0.0228882,1.4801,44,0.679016,0.0915527
81,-82.3005,225,279,1.33514,3.10516,0.999451,0.038147,2.10571,44,1.15204,0.175476
82,-83.2701,222,295,1.22833,3.26538,0.907898,0.0686646,2.35748,44,0.991821,0.320435
83,-84.2409,204,281,1.45721,3.43323,1.51825,0.0228882,1.91498,44,1.2207,0.175476
84,-85.2118,224,282,1.11389,3.34167,1.35803,0.0228882,1.98364,44,0.938416,0.12207
85,-86.1798,230,270,0.968933,3.37219,0.915527,0.0228882,2.45667,45,0.808716,0.0991821
86,-87.1503,206,273,1.50299,3.3493,1.19781,0.0534058,2.15149,45,1.22833,0.228882
87,-88.1197,229,258,1.40381,2.94495,0.930786,0.0915527,2.01416,43,1.17493,0.259399
88,-89.0894,212,284,1.13678,3.57056,1.22833,0.0228882,2.34222,43,0.862122,0.0991821
89,-90.0626,254,269,0.923157,3.01361,1.60217,0.0228882,1.41144,43,0.679016,0.0915527
90,-91.0324,231,300,1.34277,2.96783,1.25885,0.038147,1.70898,42,1.13678,0.0991821
91,-92.0016,244,293,1.00708,3.08228,0.892639,0.0305176,2.18964,44,0.793457,0.175476
92,-92.9727,268,297,1.10626,2.62451,1.07574,0.0457764,1.54877,44,0.900269,0.114441
93,-93.9409,269,295,1.04523,2.66266,0.770569,0.0228882,1.89209,45,0.87738,0.0915527
94,-94.9106,294,285,0.946045,2.44904,0.770569,0.0228882,1.67847,45,0.732422,0.0991821
95,-95.882,203,289,0.930786,3.98254,0.984192,0.0305176,2.99835,45,0.762939,0.190735
96,-96.8537,255,284,0.999451,2.92206,1.73187,0.0534058,1.19019,44,0.793457,0.106812
97,-97.8221,237,286,1.1673,3.04413,0.930786,0.0228882,2.11334,45,0.999451,0.320435
98,-98.7921,217,320,0.968933,3.63159,0.740051,0.0305176,2.89154,46,0.762939,0.190735
99,-99.762,297,292,0.961304,2.40326,0.648499,0.0228882,1.75476,45,0.686646,0.0915527
100,-100.734,240,301,1.4801,2.67792,1.41907,0.0228882,1.25885,45,1.31226,0.12207
101,-101.703,215,289,1.32751,3.31116,1.30463,0.038147,2.00653,44,1.11389,0.289917
102,-102.673,301,277,0.839233,2.47955,0.656128,0.0152588,1.82343,44,0.679016,0.0991821
103,-103.645,275,279,1.02234,2.60162,1.25885,0.0228882,1.34277,44,0.694275,0.0915527
104,-104.615,286,259,0.930786,2.55585,0.923157,0.0305176,1.63269,46,0.717163,0.144958
105,-105.584,240,284,1.01471,3.15094,0.968933,0.0457764,2.18201,45,0.808716,0.320435
106,-106.555,305,281,1.15967,2.11334,0.831604,0.0228882,1.28174,46,1.00708,0.114441
107,-107.526,262,307,1.06812,2.74658,1.37329,0.0305176,1.37329,45,0.87738,0.259399
108,-108.494,213,294,1.36566,3.31879,1.09863,0.0686646,2.22015,46,1.12152,0.274658
109,-109.464,245,304,0.946045,3.12042,0.747681,0.0305176,2.37274,47,0.724792,0.12207
110,-110.433,311,300,0.900269,2.31171,0.610352,0.0152588,1.70135,47,0.63324,0.0915527
111,-111.404,251,303,2.12097,1.86157,0.556946,0.0152588,1.30463,46,0.602722,0.0762939
112,-112.374,221,258,1.01471,3.50952,0.854492,0.0305176,2.65503,48,0.808716,0.190735
113,-113.345,230,302,1.27411,3.06702,1.02997,0.0762939,2.03705,48,1.04523,0.335693
114,-114.314,261,284,1.74713,2.08282,0.587463,0.0228882,1.49536,48,0.656128,0.0839233
115,-115.284,209,278,0.991821,3.79181,0.839233,0.0305176,2.95258,47,0.816345,0.213623
116,-116.255,239,306,1.12152,3.05939,0.816345,0.0305176,2.24304,47,0.938416,0.274658
117,-117.224,281,275,0.999451,2.54822,0.907898,0.0228882,1.64032,47,0.740051,0.106812
118,-118.195,245,302,1.27411,2.79999,0.770569,0.0305176,2.02942,49,1.07574,0.152588
119,-119.166,233,292,1.30463,2.98309,1.28174,0.0228882,1.70135,48,1.13678,0.106812
120,-120.137,207,274,1.15204,3.66974,1.50299,0.0228882,2.16675,47,0.915527,0.106812
121,-121.106,255,289,0.961304,2.95258,1.20544,0.038147,1.74713,47,0.747681,0.137329
122,-122.077,226,300,0.892639,3.52478,1.6861,0.0228882,1.83868,48,0.709534,0.160217
123,-123.045,227,318,0.823975,3.57819,0.617981,0.0152588,2.96021,48,0.656128,0.0915527
124,-124.017,262,281,0.793457,3.02124,1.2207,0.0152588,1.80054,47,0.610352,0.0915527
125,-124.987,235,305,1.297,2.94495,1.19019,0.0152588,1.75476,48,1.11389,0.137329
126,-125.957,213,250,1.57166,3.11279,1.14441,0.0305176,1.96838,48,1.40381,0.12207
