Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
249,-252.999,212,266,1.0376,3.66211,2.0752,0.0152588,1.58691,69,0.839233,0.183105,3,100
250,-253.997,271,291,0.778198,2.89917,1.44958,0.0305176,1.44958,68,0.595093,0.106812,3,100
251,-255,246,294,0.839233,3.2196,2.16675,0.0152588,1.05286,68,0.595093,0.137329,3,100
252,-255.997,225,284,0.793457,3.63159,1.64795,0,1.98364,68,0.640869,0.12207,3,100
253,-257,252,261,1.06812,2.89917,1.92261,0.0305176,0.976562,68,0.915527,0.335693,3,100
254,-257.997,244,279,0.976562,3.11279,1.58691,0.0305176,1.52588,69,0.701904,0.213623,3,100
255,-258.996,222,268,1.00708,3.479,1.80054,0,1.67847,69,0.793457,0.183105,3,100
256,-259.999,306,264,0.976562,2.28882,1.09863,0.0305176,1.19019,68,0.579834,0.0915527,3,100
257,-260.996,244,300,1.0376,3.05176,1.89209,0.0305176,1.15967,68,0.793457,0.213623,3,100
258,-261.999,211,292,0.915527,3.8147,1.0376,0.0305176,2.7771,68,0.671387,0.0915527,3,100
259,-263,235,281,1.12915,3.11279,1.80054,0,1.31226,65,0.854492,0.12207,3,100
260,-263.998,218,288,0.946045,3.63159,1.43433,0.0915527,2.19727,63,0.732422,0.183105,3,99
261,-264.999,235,293,0.915527,3.32642,2.04468,0.0305176,1.28174,63,0.640869,0.213623,3,99
262,-265.997,287,253,1.09863,2.38037,1.43433,0.0305176,0.946045,63,0.88501,0.12207,3,99
263,-266.996,277,291,0.976562,2.62451,1.7395,0.0610352,0.88501,63,0.701904,0.0915527,3,100
264,-267.998,222,272,0.88501,3.60107,1.67847,0.0305176,1.92261,64,0.671387,0.12207,3,100
265,-268.998,280,283,0.88501,2.68555,1.06812,0.0305176,1.61743,65,0.549316,0.0915527,3,100
266,-269.998,275,288,0.762939,2.86865,1.58691,0.0305176,1.28174,67,0.579834,0.12207,3,100
267,-270.999,230,273,2.0752,2.2583,1.09863,0,1.15967,67,0.549316,0.0915527,3,100
268,-271.998,230,259,1.09863,3.23486,1.49536,0.0305176,1.7395,67,0.793457,0.244141,3,100
269,-272.997,222,251,1.00708,3.479,1.46484,0.0305176,2.01416,66,0.549316,0.0915527,3,100
270,-273.999,292,256,0.915527,2.50244,1.25122,0.0305176,1.25122,66,0.610352,0.0915527,3,101
271,-274.998,287,244,1.06812,2.41089,1.34277,0.0305176,1.06812,66,0.823975,0.12207,3,101
272,-275.998,312,284,0.762939,2.44141,1.2207,0.0305176,1.2207,66,0.579834,0.0915527,3,101
273,-277,246,294,1.00708,3.05176,1.61743,0.0305176,1.43433,66,0.793457,0.305176,3,101
274,-277.999,300,287,0.732422,2.59399,1.12915,0,1.46484,66,0.579834,0.152588,3,101
275,-278.999,270,279,0.915527,2.7771,1.34277,0.0305176,1.43433,66,0.671387,0.12207,3,101
276,-279.997,273,287,0.762939,2.89917,1.86157,0,1.0376,65,0.549316,0.0915527,3,101
277,-280.999,309,277,0.793457,2.44141,1.37329,0.0305176,1.06812,65,0.579834,0.0915527,3,101
278,-281.998,258,281,0.946045,2.92969,1.98364,0.0305176,0.946045,64,0.762939,0.0915527,3,101
279,-282.998,234,272,1.06812,3.20435,1.37329,0.0915527,1.83105,65,0.854492,0.12207,3,101
280,-283.998,221,284,0.854492,3.66211,1.2207,0.0305176,2.44141,66,0.671387,0.152588,3,101
281,-284.998,303,269,0.793457,2.50244,1.15967,0.0305176,1.34277,67,0.549316,0.12207,3,101
282,-285.996,208,284,0.946045,3.84521,1.98364,0,1.86157,67,0.610352,0.12207,3,101
283,-286.998,264,240,0.88501,2.89917,1.34277,0.0305176,1.5564,66,0.640869,0.152588,3,101
284,-287.998,277,269,0.854492,2.74658,1.49536,0,1.25122,66,0.549316,0.12207,3,101
285,-288.998,217,283,0.88501,3.72314,1.34277,0.0305176,2.38037,66,0.701904,0.12207,3,101
286,-290,210,275,0.915527,3.84521,2.44141,0,1.40381,66,0.671387,0.152588,3,101
287,-291,262,276,0.854492,2.96021,1.19019,0.0305176,1.77002,66,0.640869,0.12207,3,101
288,-291.999,252,276,1.06812,2.89917,1.86157,0.0305176,1.0376,66,0.854492,0.366211,3,101
289,-292.998,211,256,0.823975,3.90625,1.34277,0.0305176,2.56348,66,0.640869,0.12207,3,101
290,-293.998,242,278,0.915527,3.20435,1.46484,0.0305176,1.7395,63,0.701904,0.213623,3,101
291,-294.999,252,273,1.61743,2.34985,1.12915,0.0305176,1.2207,62,0.549316,0.0915527,3,101
292,-296,289,262,0.915527,2.53296,1.46484,0,1.06812,64,0.732422,0.12207,3,101
293,-296.999,196,268,1.34277,3.75366,1.95312,0.0305176,1.80054,66,1.12915,0.183105,3,100
294,-297.999,222,278,1.12915,3.35693,2.13623,0.0305176,1.2207,66,0.915527,0.457764,3,100
295,-298.998,203,265,0.823975,4.08936,1.80054,0.0305176,2.28882,66,0.640869,0.12207,3,100
296,-299.999,224,271,1.06812,3.38745,1.43433,0.0610352,1.95312,65,0.823975,0.335693,3,100
297,-300.997,211,251,0.88501,3.84521,2.16675,0.0305176,1.67847,63,0.610352,0.12207,3,100
298,-301.999,214,251,1.80054,2.86865,1.46484,0.0305176,1.40381,62,1.00708,0.183105,3,99
299,-302.999,262,243,0.88501,2.92969,1.2207,0,1.70898,64,0.610352,0.152588,3,98
300,-303.997,234,257,1.00708,3.26538,1.37329,0,1.89209,64,0.640869,0.12207,3,98
