Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
96,-99.9999,799,720,0.404358,0.846863,0.679016,0.0152588,0.167847,46,0.305176,0.0228882,3,97
97,-101,753,760,0.595093,0.732422,0.541687,0.0152588,0.190735,47,0.282288,0.0228882,3,97
98,-101.999,732,656,0.396729,0.968933,0.709534,0.0152588,0.259399,48,0.297546,0.0228882,3,97
99,-102.999,682,712,0.747681,0.717163,0.541687,0.0152588,0.175476,48,0.259399,0.0228882,3,97
100,-104,716,702,0.579834,0.816345,0.602722,0.0152588,0.213623,45,0.320435,0.0305176,3,97
101,-104.999,679,655,0.75531,0.717163,0.541687,0.0152588,0.175476,46,0.259399,0.0228882,3,97
102,-105.999,668,694,0.793457,0.701904,0.526428,0.0152588,0.175476,44,0.274658,0.0152588,3,97
103,-106.999,753,708,0.549316,0.778198,0.579834,0.0152588,0.198364,45,0.297546,0.0228882,3,97
104,-107.999,720,685,0.694275,0.694275,0.518799,0.0152588,0.175476,46,0.25177,0.0228882,3,97
105,-108.999,672,712,0.785828,0.701904,0.526428,0.0152588,0.175476,46,0.259399,0.0228882,3,98
106,-110,736,640,0.495911,0.862122,0.656128,0.0228882,0.205994,49,0.312805,0.0305176,3,98
107,-111,766,705,0.534058,0.770569,0.579834,0.0228882,0.190735,49,0.297546,0.0228882,3,98
108,-111.999,762,663,0.549316,0.762939,0.572205,0.0152588,0.190735,49,0.305176,0.0228882,3,98
109,-112.999,658,705,0.823975,0.694275,0.526428,0.0152588,0.167847,50,0.267029,0.0228882,3,98
110,-114,712,730,0.679016,0.724792,0.541687,0.0228882,0.183105,50,0.274658,0.0228882,3,98
111,-115,697,647,0.724792,0.709534,0.534058,0.0152588,0.175476,48,0.267029,0.0152588,3,98
112,-115.999,686,680,0.762939,0.694275,0.518799,0.00762939,0.175476,48,0.259399,0.0152588,3,98
113,-116.999,682,689,0.740051,0.724792,0.549316,0.0152588,0.175476,49,0.259399,0.0228882,3,98
114,-117.999,757,691,0.473022,0.846863,0.62561,0.0228882,0.221252,49,0.350952,0.0305176,3,97
115,-118.999,686,761,0.740051,0.717163,0.541687,0.0152588,0.175476,52,0.282288,0.0228882,3,96
116,-120,708,635,0.686646,0.724792,0.541687,0.0152588,0.183105,52,0.267029,0.0228882,3,96
117,-120.999,693,705,0.740051,0.701904,0.526428,0.0152588,0.175476,52,0.274658,0.0228882,3,96
118,-122,665,679,0.793457,0.709534,0.534058,0.0152588,0.175476,52,0.259399,0.0228882,3,96
119,-122.999,689,663,0.75531,0.694275,0.511169,0.0152588,0.183105,51,0.267029,0.0228882,3,95
120,-124,693,683,0.747681,0.694275,0.518799,0.0152588,0.175476,53,0.259399,0.0228882,3,95
121,-125,712,681,0.686646,0.717163,0.541687,0.0152588,0.175476,53,0.267029,0.0228882,3,95
122,-126,700,633,0.709534,0.717163,0.541687,0.0228882,0.175476,54,0.289917,0.0228882,3,95
123,-126.998,518,684,0.671387,1.25885,0.923157,0.0152588,0.335693,55,0.572205,0.0534058,3,96
124,-127.999,712,689,0.686646,0.717163,0.534058,0.0152588,0.183105,55,0.274658,0.0305176,3,96
125,-128.999,697,718,0.717163,0.717163,0.549316,0.0152588,0.167847,55,0.259399,0.0305176,3,96
126,-130,712,727,0.701904,0.701904,0.518799,0,0.183105,55,0.274658,0.0152588,3,96
127,-131,697,658,0.473022,0.961304,0.686646,0.0152588,0.274658,55,0.38147,0.0457764,3,96
128,-131.999,682,683,0.778198,0.686646,0.50354,0,0.183105,55,0.274658,0.0152588,3,96
129,-132.999,689,674,0.732422,0.717163,0.534058,0,0.183105,53,0.259399,0.0152588,3,96
130,-133.999,720,709,0.640869,0.747681,0.564575,0.0152588,0.183105,53,0.274658,0.0305176,3,96
131,-134.999,744,647,0.50354,0.839233,0.595093,0.0305176,0.244141,52,0.335693,0.0305176,3,96
132,-135.999,689,676,0.747681,0.701904,0.534058,0.0152588,0.167847,52,0.259399,0.0305176,3,95
133,-137,668,659,0.793457,0.701904,0.518799,0.0152588,0.183105,50,0.274658,0.0152588,3,96
134,-137.999,682,670,0.762939,0.701904,0.518799,0.0152588,0.183105,51,0.274658,0.0152588,3,96
135,-138.999,682,691,0.762939,0.701904,0.518799,0,0.183105,50,0.259399,0.0152588,3,96
136,-139.999,697,695,0.701904,0.732422,0.549316,0.0152588,0.183105,50,0.259399,0.0305176,3,97
137,-140.999,697,653,0.747681,0.686646,0.518799,0.0152588,0.167847,51,0.259399,0.0305176,3,97
138,-142,736,694,0.534058,0.823975,0.579834,0.0305176,0.244141,54,0.38147,0.0305176,3,96
139,-142.998,606,772,0.549316,1.09863,0.793457,0.0152588,0.305176,52,0.457764,0.0457764,3,95
140,-143.999,697,686,0.747681,0.686646,0.518799,0.0152588,0.167847,52,0.259399,0.0305176,3,95
141,-145,689,684,0.747681,0.701904,0.518799,0.0152588,0.183105,51,0.259399,0.0152588,3,95
142,-145.999,689,629,0.701904,0.747681,0.534058,0.0152588,0.213623,49,0.259399,0.0152588,3,95
143,-146.999,689,677,0.747681,0.701904,0.534058,0.0305176,0.167847,50,0.259399,0.0152588,3,95
144,-148,689,669,0.762939,0.686646,0.50354,0.0152588,0.183105,51,0.259399,0.0152588,3,95
145,-148.999,689,663,0.762939,0.686646,0.518799,0.0152588,0.167847,50,0.274658,0.0152588,3,95
146,-149.999,697,633,0.747681,0.686646,0.50354,0.0152588,0.183105,53,0.259399,0.0152588,3,95
147,-150.999,697,679,0.762939,0.671387,0.50354,0.0152588,0.167847,53,0.259399,0.0152588,3,95
148,-151.999,675,686,0.778198,0.701904,0.534058,0.0152588,0.167847,52,0.274658,0.0305176,3,95
149,-152.999,771,663,0.442505,0.854492,0.640869,0.0152588,0.213623,52,0.320435,0.0305176,3,95
150,-153.998,636,712,0.534058,1.0376,0.732422,0.0305176,0.305176,51,0.427246,0.0305176,3,96
151,-154.999,675,690,0.762939,0.717163,0.534058,0.0152588,0.183105,51,0.274658,0.0152588,3,96
152,-155.999,789,714,0.442505,0.823975,0.595093,0.0152588,0.228882,51,0.320435,0.0305176,3,96
153,-156.999,789,681,0.488281,0.778198,0.579834,0.0152588,0.198364,50,0.320435,0.0305176,3,96
154,-158,689,705,0.747681,0.701904,0.518799,0.0152588,0.183105,51,0.274658,0.0152588,3,96
155,-159,720,715,0.656128,0.732422,0.549316,0.0305176,0.183105,51,0.305176,0.0152588,3,96
156,-159.999,697,665,0.762939,0.671387,0.50354,0.0152588,0.167847,51,0.259399,0.0152588,3,96
157,-161,697,685,0.747681,0.686646,0.50354,0.0152588,0.183105,53,0.289917,0.0152588,3,96
158,-161.999,682,632,0.762939,0.701904,0.534058,0.0152588,0.167847,55,0.274658,0.0305176,3,96
159,-162.999,697,670,0.732422,0.701904,0.534058,0.0152588,0.167847,56,0.259399,0.0305176,3,96
160,-163.999,682,686,0.778198,0.686646,0.518799,0.0152588,0.167847,58,0.259399,0.0305176,3,96
161,-164.999,682,659,0.762939,0.701904,0.534058,0.0152588,0.167847,58,0.274658,0.0152588,3,96
162,-166,697,673,0.717163,0.717163,0.534058,0,0.183105,59,0.274658,0.0305176,3,96
163,-167,697,657,0.732422,0.701904,0.534058,0.0152588,0.167847,61,0.259399,0.0305176,3,96
164,-167.999,712,684,0.640869,0.762939,0.595093,0.0152588,0.167847,60,0.320435,0.0305176,3,96
165,-168.999,689,646,0.762939,0.686646,0.518799,0.0152588,0.167847,60,0.259399,0.0305176,3,96
166,-169.999,689,684,0.762939,0.686646,0.518799,0.0152588,0.167847,60,0.274658,0.0152588,3,96
167,-170.999,697,648,0.732422,0.701904,0.534058,0.0152588,0.167847,59,0.259399,0.0305176,3,96
168,-172,697,668,0.732422,0.701904,0.534058,0.0152588,0.167847,60,0.274658,0.0305176,3,96
169,-173,689,634,0.762939,0.686646,0.518799,0.0152588,0.167847,61,0.274658,0.0152588,3,96
170,-174,682,679,0.732422,0.732422,0.534058,0.0152588,0.198364,60,0.274658,0.0152588,3,96
171,-174.999,689,650,0.747681,0.701904,0.534058,0.0152588,0.167847,59,0.274658,0.0305176,3,96
172,-175.999,689,675,0.762939,0.686646,0.50354,0.0152588,0.183105,63,0.274658,0.0152588,3,96
173,-176.999,771,671,0.488281,0.808716,0.610352,0.0152588,0.198364,63,0.320435,0.0457764,3,96
174,-178,675,682,0.793457,0.686646,0.518799,0.0152588,0.167847,64,0.274658,0.0305176,3,96
175,-179,704,695,0.686646,0.732422,0.549316,0.0152588,0.183105,65,0.274658,0.0305176,3,96
176,-180,675,685,0.793457,0.686646,0.50354,0,0.183105,67,0.274658,0.0152588,3,96
177,-180.999,744,670,0.62561,0.717163,0.534058,0.0152588,0.183105,66,0.289917,0.0305176,3,96
178,-181.999,642,679,0.534058,1.02234,0.732422,0.0152588,0.289917,64,0.427246,0.0457764,3,96
179,-182.999,720,688,0.457764,0.930786,0.717163,0.0152588,0.213623,64,0.335693,0.0305176,3,96
180,-183.999,661,667,0.793457,0.717163,0.534058,0.0152588,0.183105,63,0.274658,0.0305176,3,96
181,-184.999,661,708,0.793457,0.717163,0.534058,0.0152588,0.183105,63,0.289917,0.0152588,3,96
182,-186,668,661,0.762939,0.732422,0.518799,0,0.213623,63,0.274658,0.0152588,3,96
183,-186.999,675,626,0.778198,0.701904,0.534058,0.0152588,0.167847,62,0.274658,0.0305176,3,96
184,-188,753,739,0.549316,0.778198,0.579834,0.0152588,0.198364,61,0.289917,0.0610352,3,96
185,-188.999,712,673,0.717163,0.686646,0.518799,0,0.167847,63,0.274658,0.0152588,3,96
186,-189.999,689,655,0.762939,0.686646,0.518799,0.0152588,0.167847,62,0.274658,0.0305176,3,96
187,-191,851,676,0.411987,0.762939,0.564575,0.0305176,0.198364,61,0.305176,0.0305176,3,96
188,-191.999,736,682,0.396729,0.961304,0.762939,0.0152588,0.198364,61,0.305176,0.0305176,3,96
189,-193,697,726,0.732422,0.701904,0.534058,0.0152588,0.167847,63,0.274658,0.0457764,3,96
190,-194,712,674,0.640869,0.762939,0.579834,0.0152588,0.183105,65,0.305176,0.0305176,3,96
191,-194.999,728,644,0.640869,0.732422,0.564575,0.0152588,0.167847,66,0.274658,0.0305176,3,96
192,-195.999,675,634,0.778198,0.701904,0.518799,0,0.183105,66,0.274658,0.0152588,3,96
193,-196.999,753,688,0.411987,0.915527,0.701904,0,0.213623,65,0.320435,0.0457764,3,96
194,-197.999,873,675,0.38147,0.762939,0.579834,0.0152588,0.183105,65,0.320435,0.0305176,3,96
195,-199,682,687,0.793457,0.671387,0.518799,0.0305176,0.152588,64,0.274658,0.0152588,3,96
196,-199.999,655,625,0.808716,0.717163,0.534058,0.0152588,0.183105,64,0.274658,0.0305176,3,96
197,-200.999,661,652,0.808716,0.701904,0.534058,0.0152588,0.167847,65,0.274658,0.0305176,3,96
198,-202,728,666,0.656128,0.717163,0.549316,0.0305176,0.167847,65,0.289917,0.0305176,3,96
199,-202.999,655,644,0.579834,0.946045,0.671387,0.0152588,0.274658,67,0.411987,0.0305176,3,96
200,-204,668,712,0.778198,0.717163,0.534058,0.0457764,0.183105,65,0.289917,0.0305176,3,96
201,-204.999,736,685,0.595093,0.762939,0.564575,0.0152588,0.198364,65,0.320435,0.0305176,3,95
202,-205.999,736,673,0.564575,0.793457,0.595093,0.0152588,0.198364,65,0.320435,0.0305176,3,96
203,-207,661,645,0.793457,0.717163,0.534058,0.0152588,0.183105,65,0.289917,0.0152588,3,96
204,-207.999,736,696,0.595093,0.762939,0.564575,0.0152588,0.198364,65,0.320435,0.0305176,3,95
205,-209,697,664,0.473022,0.961304,0.579834,0.0152588,0.38147,66,0.366211,0.0305176,3,95
206,-210,697,624,0.671387,0.762939,0.579834,0.0152588,0.183105,67,0.289917,0.0305176,3,95
207,-210.999,661,686,0.778198,0.732422,0.549316,0.0152588,0.183105,68,0.274658,0.0305176,3,95
208,-211.999,601,657,0.564575,1.09863,0.778198,0.0152588,0.320435,68,0.473022,0.0457764,3,95
209,-212.999,675,645,0.778198,0.701904,0.534058,0.0152588,0.167847,69,0.274658,0.0305176,3,95
210,-214,668,694,0.778198,0.717163,0.534058,0.0152588,0.183105,69,0.289917,0.0305176,3,95
211,-214.999,655,615,0.823975,0.701904,0.518799,0,0.183105,70,0.289917,0.0152588,3,95
212,-215.999,636,649,0.854492,0.717163,0.534058,0.0152588,0.183105,70,0.274658,0.0305176,3,95
213,-216.999,661,663,0.823975,0.686646,0.518799,0.0152588,0.167847,71,0.289917,0.0305176,3,95
214,-217.999,648,642,0.839233,0.701904,0.534058,0.0152588,0.167847,72,0.274658,0.0305176,3,95
215,-218.999,655,656,0.808716,0.717163,0.549316,0.0152588,0.167847,72,0.274658,0.0305176,3,94
216,-219.999,655,613,0.823975,0.701904,0.534058,0.0152588,0.167847,74,0.289917,0.0305176,3,94
217,-220.999,661,653,0.793457,0.717163,0.534058,0.0152588,0.183105,74,0.274658,0.0305176,3,94
218,-221.999,712,667,0.564575,0.839233,0.62561,0.0152588,0.213623,74,0.350952,0.0457764,3,94
219,-222.999,655,695,0.839233,0.686646,0.518799,0.0152588,0.167847,72,0.289917,0.0305176,3,94
220,-223.999,655,653,0.808716,0.717163,0.534058,0.0152588,0.183105,72,0.289917,0.0305176,3,94
221,-225,689,684,0.717163,0.732422,0.534058,0.0152588,0.198364,72,0.289917,0.0305176,3,94
222,-225.999,655,634,0.823975,0.701904,0.534058,0.0152588,0.167847,71,0.289917,0.0305176,3,94
223,-226.999,661,691,0.793457,0.717163,0.534058,0.0152588,0.183105,70,0.274658,0.0305176,3,94
224,-227.999,661,625,0.793457,0.717163,0.534058,0.0152588,0.183105,71,0.305176,0.0305176,3,94
225,-228.999,668,648,0.808716,0.686646,0.518799,0.0152588,0.167847,70,0.274658,0.0305176,3,93
226,-229.999,668,655,0.823975,0.671387,0.50354,0,0.167847,70,0.289917,0.0152588,3,93
227,-231,648,630,0.823975,0.717163,0.534058,0.0152588,0.183105,71,0.274658,0.0305176,3,93
228,-231.999,736,638,0.549316,0.808716,0.595093,0.0152588,0.213623,71,0.320435,0.0457764,3,93
229,-232.999,569,685,0.671387,1.08337,0.778198,0.0305176,0.305176,73,0.457764,0.0457764,3,93
230,-233.999,648,653,0.839233,0.701904,0.534058,0.0152588,0.167847,70,0.274658,0.0305176,3,93
231,-235,668,670,0.823975,0.671387,0.50354,0.0305176,0.167847,69,0.289917,0.0152588,3,93
232,-235.999,560,644,0.62561,1.15967,0.839233,0.0152588,0.320435,69,0.534058,0.0610352,3,93
233,-236.999,720,685,0.62561,0.762939,0.564575,0,0.198364,68,0.305176,0.0305176,3,93
234,-238,675,672,0.732422,0.747681,0.579834,0.0152588,0.167847,69,0.305176,0.0457764,3,93
235,-238.999,675,706,0.762939,0.717163,0.534058,0.0152588,0.183105,68,0.274658,0.0305176,3,93
236,-240,762,625,0.488281,0.823975,0.610352,0.0305176,0.213623,69,0.335693,0.0457764,3,93
237,-241,642,706,0.808716,0.747681,0.564575,0.0152588,0.183105,66,0.289917,0.0305176,3,93
238,-242,736,689,0.411987,0.946045,0.732422,0.0152588,0.213623,65,0.350952,0.0305176,3,92
239,-242.999,728,671,0.366211,1.00708,0.793457,0,0.213623,64,0.305176,0.0457764,3,92
240,-244,630,672,0.854492,0.732422,0.534058,0.0152588,0.198364,65,0.289917,0.0305176,3,92
241,-244.999,636,653,0.869751,0.701904,0.534058,0.0152588,0.167847,65,0.274658,0.0305176,3,92
242,-245.999,697,643,0.671387,0.762939,0.564575,0.0152588,0.198364,65,0.305176,0.0305176,3,92
243,-246.999,682,612,0.656128,0.808716,0.595093,0,0.213623,67,0.335693,0.0305176,3,91
244,-247.999,636,651,0.869751,0.701904,0.534058,0.0152588,0.167847,66,0.274658,0.0305176,3,91
245,-248.999,636,658,0.869751,0.701904,0.534058,0.0152588,0.167847,67,0.289917,0.0305176,3,91
246,-250,642,634,0.869751,0.686646,0.518799,0.0152588,0.167847,66,0.289917,0.0152588,3,91
247,-250.999,618,631,0.930786,0.686646,0.518799,0.0305176,0.167847,66,0.274658,0.0305176,3,91
248,-252,648,573,0.839233,0.701904,0.534058,0.0152588,0.167847,68,0.289917,0.0305176,3,90
249,-252.999,642,639,0.793457,0.762939,0.579834,0.0152588,0.183105,69,0.289917,0.0305176,3,89
250,-253.999,736,629,0.549316,0.808716,0.595093,0.0152588,0.213623,68,0.335693,0.0305176,3,89
251,-254.999,668,699,0.793457,0.701904,0.534058,0.0152588,0.167847,68,0.289917,0.0305176,3,89
252,-255.999,668,628,0.793457,0.701904,0.518799,0,0.183105,68,0.274658,0,3,89
253,-256.999,655,657,0.854492,0.671387,0.518799,0.0305176,0.152588,68,0.305176,0.0305176,3,89
254,-257.999,728,698,0.640869,0.732422,0.549316,0.0305176,0.183105,69,0.305176,0.0305176,3,89
